mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.1,-15.8125,-0.6875
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.1,-15.3125,-1.1875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.1,-15.1875,-0.5
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.1,-14.5,-0.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.1,-16.0,-0.5
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.1,-15.375,-0.875
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,-0.05,12.875,1.75
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,-0.05,12.25,0.75
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,-0.05,12.25,0.625
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,-0.05,12.375,1.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,-0.05,12.0,1.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,-0.05,12.625,1.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,-0.05,12.625,0.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,-0.05,12.5,0.5
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,-0.05,12.0,0.75
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,-0.05,12.0,0.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,-0.05,-13.1875,0.0625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,-0.05,-15.75,-0.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,-0.05,-16.0,-1.625
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,-0.05,-15.0,-0.4375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.05,-15.5625,-0.4375
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.05,-15.1875,-1.0625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.05,-15.0,-0.3125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.05,-14.5,-0.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.05,-15.5625,-0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.05,-15.25,-0.75
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.0,11.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.0,11.5,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.0,11.625,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.0,11.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.0,10.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.0,11.5,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.0,11.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.0,12.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.0,11.25,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.0,11.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.0,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.0,-15.125,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.0,-14.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.0,-14.5625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.0,-15.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.0,-14.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.0,-14.6875,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.0,-13.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.0,-15.5,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.0,-14.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.05,10.0,-1.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.05,10.125,-1.375
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.05,10.625,-1.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.05,9.25,-1.875
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.05,9.25,-1.625
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.05,9.125,-2.375
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.05,11.0,-0.875
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.05,9.125,-2.875
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.05,10.875,-0.375
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.05,10.0,-1.25
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.05,-14.0,-0.75
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.05,-14.0,1.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.05,-14.0,0.375
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.05,-14.125,0.4375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.05,-13.5,1.625
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.05,-13.5,0.625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.05,-14.5,0.1875
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.05,-13.125,0.75
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.05,-16.5,-1.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.05,-14.875,-0.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.1,10.375,-0.75
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.1,8.5,-3.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.1,9.625,-2.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.1,9.5,-1.625
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.1,8.0,-2.875
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.1,8.0,-3.5
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.1,9.75,-2.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.1,9.375,-2.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.1,9.625,-1.625
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.1,10.625,-0.625
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.1,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.1,-12.5,2.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.1,-12.5,1.875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.1,-13.125,1.4375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.1,-13.0,2.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.1,-10.875,3.25
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.1,-13.375,1.3125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.1,-12.25,1.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.1,-14.1875,1.3125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.1,-13.125,1.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.1,11.0,-0.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.1,11.0,-0.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.1,11.75,0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.1,11.25,0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.1,10.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.1,11.75,0.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.1,11.5,-0.375
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.1,11.0,-1.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.1,11.25,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.1,11.125,-0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.1,-13.0,0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.1,-14.25,0.875
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.1,-14.125,0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.1,-13.3125,1.25
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.1,-14.625,0.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.1,-13.625,0.5
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.1,-14.0,0.6875
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.1,-12.875,1.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.1,-14.125,1.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.1,-14.375,0.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.05,12.75,1.625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.05,11.875,0.375
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.05,12.625,1.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.05,12.25,1.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.05,12.125,1.25
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.05,12.75,1.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.05,12.125,0.25
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.05,12.5,0.5
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.05,11.75,0.5
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.05,12.125,0.875
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.05,-13.0625,0.1875
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.05,-14.625,0.5
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.05,-15.0625,-0.6875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.05,-14.25,0.3125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.05,-15.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.05,-14.375,-0.25
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.05,-14.5625,0.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.05,-13.8125,0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.05,-14.9375,0.5625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.05,-14.625,-0.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,0.0,11.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,0.0,11.5,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,0.0,11.625,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,0.0,11.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,0.0,10.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,0.0,11.5,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,0.0,11.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,0.0,12.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,0.0,11.25,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,0.0,11.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,0.0,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,0.0,-15.125,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,0.0,-14.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,0.0,-14.5625,0.0
