mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_065,-0.05,0.3304931640625,0.246671142578125,0.4271874999999998,20,norm_preserving,sd_matched,0.24562430523807546,-0.3187547261511636,-1.2977328356906914,0.0001036774629028514,competence,,random,065,raw
steering,competence,random_065,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.24562430523807546,0.0,0.0,0.0,competence,,random,065,raw
steering,competence,random_065,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.24562430523807546,0.0,0.0,0.0,competence,,random,065,raw
steering,competence,random_065,0.05,0.0328125,-0.07559570312499998,0.12695800781249997,20,additive,sd_matched,0.24562430523807546,0.3187547261511636,1.2977328356906914,0.00010102430678671226,competence,,random,065,raw
steering,competence,random_065,0.05,0.0328125,-0.07559570312499998,0.12695800781249997,20,norm_preserving,sd_matched,0.24562430523807546,0.3187547261511636,1.2977328356906914,0.00010102430678671226,competence,,random,065,raw
steering,competence,random_065,0.1,1.4134033203125,1.13438232421875,1.669971923828125,20,additive,sd_matched,0.24562430523807546,0.6375094523023273,2.595465671381383,0.00020762138592544943,competence,,random,065,raw
steering,competence,random_065,0.1,1.4134033203125,1.13438232421875,1.669971923828125,20,norm_preserving,sd_matched,0.24562430523807546,0.6375094523023273,2.595465671381383,0.00020762138592544943,competence,,random,065,raw
steering,competence,random_066,-0.1,0.3791015625,0.20653564453125,0.5673144531249998,20,additive,sd_matched,0.1977691086787473,-0.5133029324353825,-2.5954656713813824,0.00015831651398912072,competence,,random,066,raw
steering,competence,random_066,-0.1,0.3791015625,0.20653564453125,0.5673144531249998,20,norm_preserving,sd_matched,0.1977691086787473,-0.5133029324353825,-2.5954656713813824,0.00015831651398912072,competence,,random,066,raw
steering,competence,random_066,-0.05,0.0349609375,-0.03359863281249999,0.12734863281249997,20,additive,sd_matched,0.1977691086787473,-0.25665146621769125,-1.2977328356906912,6.286035932134837e-05,competence,,random,066,raw
steering,competence,random_066,-0.05,0.0349609375,-0.03359863281249999,0.12734863281249997,20,norm_preserving,sd_matched,0.1977691086787473,-0.25665146621769125,-1.2977328356906912,6.286035932134837e-05,competence,,random,066,raw
steering,competence,random_066,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.1977691086787473,0.0,0.0,0.0,competence,,random,066,raw
steering,competence,random_066,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.1977691086787473,0.0,0.0,0.0,competence,,random,066,raw
steering,competence,random_066,0.05,0.1392578125,0.07069335937500003,0.20645019531249997,20,additive,sd_matched,0.1977691086787473,0.25665146621769125,1.2977328356906912,7.597452349727973e-05,competence,,random,066,raw
steering,competence,random_066,0.05,0.1392578125,0.07069335937500003,0.20645019531249997,20,norm_preserving,sd_matched,0.1977691086787473,0.25665146621769125,1.2977328356906912,7.597452349727973e-05,competence,,random,066,raw
steering,competence,random_066,0.1,0.29609375,0.219912109375,0.3878955078125,20,additive,sd_matched,0.1977691086787473,0.5133029324353825,2.5954656713813824,0.00020348151156213135,competence,,random,066,raw
steering,competence,random_066,0.1,0.29609375,0.219912109375,0.3878955078125,20,norm_preserving,sd_matched,0.1977691086787473,0.5133029324353825,2.5954656713813824,0.00020348151156213135,competence,,random,066,raw
steering,competence,random_067,-0.1,0.108026123046875,0.01576538085937501,0.20235305786132812,20,additive,sd_matched,0.2023165866954952,-0.5251057555192132,-2.595465671381383,0.00015629174595233053,competence,,random,067,raw
steering,competence,random_067,-0.1,0.108026123046875,0.01576538085937501,0.20235305786132812,20,norm_preserving,sd_matched,0.2023165866954952,-0.5251057555192132,-2.595465671381383,0.00015629174595233053,competence,,random,067,raw
steering,competence,random_067,-0.05,-0.0822265625,-0.179697265625,0.03286621093749971,20,additive,sd_matched,0.2023165866954952,-0.2625528777596066,-1.2977328356906914,0.00012003479059785604,competence,,random,067,raw
steering,competence,random_067,-0.05,-0.0822265625,-0.179697265625,0.03286621093749971,20,norm_preserving,sd_matched,0.2023165866954952,-0.2625528777596066,-1.2977328356906914,0.00012003479059785604,competence,,random,067,raw
steering,competence,random_067,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2023165866954952,0.0,0.0,0.0,competence,,random,067,raw
steering,competence,random_067,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2023165866954952,0.0,0.0,0.0,competence,,random,067,raw
steering,competence,random_067,0.05,0.63165283203125,0.543299560546875,0.716920471191406,20,additive,sd_matched,0.2023165866954952,0.2625528777596066,1.2977328356906914,0.00013314784155227244,competence,,random,067,raw
