mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_004,-0.1,0.43515625,0.19765625,0.6859375,20,additive,sd_matched,0.26759927029033986,-0.5166600855989449,-1.9307230734911163,0.0003789500624407083,competence,,random,004,raw
steering,competence,random_004,-0.1,0.43515625,0.19765625,0.6859375,20,norm_preserving,sd_matched,0.26759927029033986,-0.5166600855989449,-1.9307230734911163,0.0003789500624407083,competence,,random,004,raw
steering,competence,random_004,-0.05,0.728125,0.590625,0.8609375,20,additive,sd_matched,0.26759927029033986,-0.25833004279947247,-0.9653615367455581,0.00014688227383885533,competence,,random,004,raw
steering,competence,random_004,-0.05,0.728125,0.590625,0.8609375,20,norm_preserving,sd_matched,0.26759927029033986,-0.25833004279947247,-0.9653615367455581,0.00014688227383885533,competence,,random,004,raw
steering,competence,random_004,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.26759927029033986,0.0,0.0,0.0,competence,,random,004,raw
steering,competence,random_004,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.26759927029033986,0.0,0.0,0.0,competence,,random,004,raw
steering,competence,random_004,0.05,-1.33125,-1.4125390625,-1.2484375,20,additive,sd_matched,0.26759927029033986,0.25833004279947247,0.9653615367455581,0.00013443514762911946,competence,,random,004,raw
steering,competence,random_004,0.05,-1.33125,-1.4125390625,-1.2484375,20,norm_preserving,sd_matched,0.26759927029033986,0.25833004279947247,0.9653615367455581,0.00013443514762911946,competence,,random,004,raw
steering,competence,random_004,0.1,-3.20625,-3.4078125,-2.9624609375,20,additive,sd_matched,0.26759927029033986,0.5166600855989449,1.9307230734911163,0.00047366978833451867,competence,,random,004,raw
steering,competence,random_004,0.1,-3.20625,-3.4078125,-2.9624609375,20,norm_preserving,sd_matched,0.26759927029033986,0.5166600855989449,1.9307230734911163,0.00047366978833451867,competence,,random,004,raw
steering,competence,random_005,-0.1,-2.3625,-2.5687890625,-2.1655859375,20,additive,sd_matched,0.24697817367220726,-0.4768464585576267,-1.9307230734911163,0.00023393282026518136,competence,,random,005,raw
steering,competence,random_005,-0.1,-2.3625,-2.5687890625,-2.1655859375,20,norm_preserving,sd_matched,0.24697817367220726,-0.4768464585576267,-1.9307230734911163,0.00023393282026518136,competence,,random,005,raw
steering,competence,random_005,-0.05,-0.615625,-0.7046875,-0.521875,20,additive,sd_matched,0.24697817367220726,-0.23842322927881335,-0.9653615367455581,0.000126857848954387,competence,,random,005,raw
steering,competence,random_005,-0.05,-0.615625,-0.7046875,-0.521875,20,norm_preserving,sd_matched,0.24697817367220726,-0.23842322927881335,-0.9653615367455581,0.000126857848954387,competence,,random,005,raw
steering,competence,random_005,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.24697817367220726,0.0,0.0,0.0,competence,,random,005,raw
steering,competence,random_005,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.24697817367220726,0.0,0.0,0.0,competence,,random,005,raw
steering,competence,random_005,0.05,0.2765625,0.13121093750000007,0.4140625,20,additive,sd_matched,0.24697817367220726,0.23842322927881335,0.9653615367455581,0.00011133138468721882,competence,,random,005,raw
steering,competence,random_005,0.05,0.2765625,0.13121093750000007,0.4140625,20,norm_preserving,sd_matched,0.24697817367220726,0.23842322927881335,0.9653615367455581,0.00011133138468721882,competence,,random,005,raw
steering,competence,random_005,0.1,-0.4578125,-0.696875,-0.20460937500000043,20,additive,sd_matched,0.24697817367220726,0.4768464585576267,1.9307230734911163,0.00027865616721101105,competence,,random,005,raw
steering,competence,random_005,0.1,-0.4578125,-0.696875,-0.20460937500000043,20,norm_preserving,sd_matched,0.24697817367220726,0.4768464585576267,1.9307230734911163,0.00027865616721101105,competence,,random,005,raw
steering,competence,random_006,-0.1,-0.9234375,-1.146875,-0.6718359375000003,20,additive,sd_matched,0.240439101760584,-0.46422132153863804,-1.9307230734911165,0.00035732417018152773,competence,,random,006,raw
steering,competence,random_006,-0.1,-0.9234375,-1.146875,-0.6718359375000003,20,norm_preserving,sd_matched,0.240439101760584,-0.46422132153863804,-1.9307230734911165,0.00035732417018152773,competence,,random,006,raw
steering,competence,random_006,-0.05,-0.53125,-0.6375,-0.4171484375000002,20,additive,sd_matched,0.240439101760584,-0.23211066076931902,-0.9653615367455582,0.00015055254334583879,competence,,random,006,raw
steering,competence,random_006,-0.05,-0.53125,-0.6375,-0.4171484375000002,20,norm_preserving,sd_matched,0.240439101760584,-0.23211066076931902,-0.9653615367455582,0.00015055254334583879,competence,,random,006,raw
steering,competence,random_006,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.240439101760584,0.0,0.0,0.0,competence,,random,006,raw
steering,competence,random_006,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.240439101760584,0.0,0.0,0.0,competence,,random,006,raw
steering,competence,random_006,0.05,0.9953125,0.85625,1.1546875,20,additive,sd_matched,0.240439101760584,0.23211066076931902,0.9653615367455582,0.00013299775309860706,competence,,random,006,raw
steering,competence,random_006,0.05,0.9953125,0.85625,1.1546875,20,norm_preserving,sd_matched,0.240439101760584,0.23211066076931902,0.9653615367455582,0.00013299775309860706,competence,,random,006,raw
steering,competence,random_006,0.1,1.8484375,1.6875,2.00625,20,additive,sd_matched,0.240439101760584,0.46422132153863804,1.9307230734911165,0.0003010742657352239,competence,,random,006,raw
steering,competence,random_006,0.1,1.8484375,1.6875,2.00625,20,norm_preserving,sd_matched,0.240439101760584,0.46422132153863804,1.9307230734911165,0.0003010742657352239,competence,,random,006,raw
steering,competence,random_007,-0.1,-0.93125,-1.1,-0.7734375,20,additive,sd_matched,0.2343286528381488,-0.45242373681470344,-1.9307230734911163,0.0002786305849440396,competence,,random,007,raw
steering,competence,random_007,-0.1,-0.93125,-1.1,-0.7734375,20,norm_preserving,sd_matched,0.2343286528381488,-0.45242373681470344,-1.9307230734911163,0.0002786305849440396,competence,,random,007,raw
steering,competence,random_007,-0.05,-0.3328125,-0.459375,-0.2062109375000002,20,additive,sd_matched,0.2343286528381488,-0.22621186840735172,-0.9653615367455581,0.00013233879872132093,competence,,random,007,raw
