mode,axis,direction,strength,effect,ci_low,ci_high,n_stories,n_topics,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_042,0.1,-14.11396484375,-14.720625,-13.457067871093752,20,10,competence,,random,042,raw
steering,competence,random_043,-0.1,-2.873828125,-3.4954785156249994,-2.222255859375,20,10,competence,,random,043,raw
steering,competence,random_043,-0.05,-3.4480224609375,-4.152860107421875,-2.7991583251953127,20,10,competence,,random,043,raw
steering,competence,random_043,0.0,0.0,0.0,0.0,20,10,competence,,random,043,raw
steering,competence,random_043,0.05,7.82646484375,7.0008935546875,8.46866943359375,20,10,competence,,random,043,raw
steering,competence,random_043,0.1,0.43095703125,-0.5320385742187499,1.34933349609375,20,10,competence,,random,043,raw
steering,competence,random_044,-0.1,-3.50390625,-4.3039453125,-2.6936718750000006,20,10,competence,,random,044,raw
steering,competence,random_044,-0.05,2.438543701171875,1.8457188415527346,3.0740623474121094,20,10,competence,,random,044,raw
steering,competence,random_044,0.0,0.0,0.0,0.0,20,10,competence,,random,044,raw
steering,competence,random_044,0.05,7.7734375,7.193359375,8.2367626953125,20,10,competence,,random,044,raw
steering,competence,random_044,0.1,0.090234375,-0.5500390625,0.7563085937499997,20,10,competence,,random,044,raw
steering,competence,random_045,-0.1,3.536102294921875,2.6938560485839846,4.30403106689453,20,10,competence,,random,045,raw
steering,competence,random_045,-0.05,4.507040405273438,3.871673583984375,5.1851654052734375,20,10,competence,,random,045,raw
steering,competence,random_045,0.0,0.0,0.0,0.0,20,10,competence,,random,045,raw
steering,competence,random_045,0.05,5.953515625,4.777568359375,7.0391210937499995,20,10,competence,,random,045,raw
steering,competence,random_045,0.1,-5.750927734375,-6.60716552734375,-4.7218737792968755,20,10,competence,,random,045,raw
steering,competence,random_046,-0.1,-9.06044921875,-10.0875244140625,-8.097277832031251,20,10,competence,,random,046,raw
steering,competence,random_046,-0.05,-3.434765625,-4.0477197265625,-2.8884472656250004,20,10,competence,,random,046,raw
steering,competence,random_046,0.0,0.0,0.0,0.0,20,10,competence,,random,046,raw
steering,competence,random_046,0.05,-5.75859375,-6.832167968749999,-4.67498046875,20,10,competence,,random,046,raw
steering,competence,random_046,0.1,-10.90537109375,-11.86398193359375,-10.02654296875,20,10,competence,,random,046,raw
steering,competence,random_047,-0.1,-3.8491943359375,-4.318500366210937,-3.39722412109375,20,10,competence,,random,047,raw
steering,competence,random_047,-0.05,-5.5216796875,-6.2437841796875,-4.834062500000001,20,10,competence,,random,047,raw
steering,competence,random_047,0.0,0.0,0.0,0.0,20,10,competence,,random,047,raw
steering,competence,random_047,0.05,2.5337890625,1.846240234375,3.2507958984375,20,10,competence,,random,047,raw
steering,competence,random_047,0.1,-5.6356689453125,-6.1621942138671875,-5.08524658203125,20,10,competence,,random,047,raw
steering,competence,random_048,-0.1,7.789453125,7.133583984375,8.56189453125,20,10,competence,,random,048,raw
steering,competence,random_048,-0.05,1.44140625,0.6530273437500002,2.4850390624999963,20,10,competence,,random,048,raw
steering,competence,random_048,0.0,0.0,0.0,0.0,20,10,competence,,random,048,raw
steering,competence,random_048,0.05,-9.1359375,-9.551621093749999,-8.66869140625,20,10,competence,,random,048,raw
steering,competence,random_048,0.1,-5.1025390625,-5.814501953125,-4.4216748046875,20,10,competence,,random,048,raw
steering,competence,random_049,-0.1,-18.88515625,-19.804345703124998,-17.978408203125,20,10,competence,,random,049,raw
steering,competence,random_049,-0.05,-11.96484375,-12.4848974609375,-11.430065917968749,20,10,competence,,random,049,raw
steering,competence,random_049,0.0,0.0,0.0,0.0,20,10,competence,,random,049,raw
steering,competence,random_049,0.05,-2.07734375,-2.98443359375,-1.2428515625000005,20,10,competence,,random,049,raw
steering,competence,random_049,0.1,1.2953125,0.4483984375000001,2.018906249999999,20,10,competence,,random,049,raw
steering,competence,warmth,-0.1,-0.33125,-0.41257812499999985,-0.24367187500000043,20,10,competence,warmth,cross_axis,,raw
steering,competence,warmth,-0.05,-0.1484375,-0.24378906249999993,-0.0375,20,10,competence,warmth,cross_axis,,raw
steering,competence,warmth,0.0,0.0,0.0,0.0,20,10,competence,warmth,cross_axis,,raw
steering,competence,warmth,0.05,0.1578125,0.1,0.21875,20,10,competence,warmth,cross_axis,,raw
steering,competence,warmth,0.1,0.1140625,0.0578125,0.1750390624999998,20,10,competence,warmth,cross_axis,,raw
steering,warmth,competence,-0.1,-0.2359375,-0.2953125,-0.1718359375000002,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,-0.05,-0.2375,-0.28757812499999985,-0.18125,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.0,0.0,0.0,0.0,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.05,-0.0796875,-0.1609375,0.0,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.1,-0.0328125,-0.1125,0.053125,20,10,warmth,competence,cross_axis,,raw
steering,warmth,random_000,-0.1,-2.957958984375,-3.60776611328125,-2.3382800292968753,20,10,warmth,,random,000,raw
steering,warmth,random_000,-0.05,0.5890625,-0.084375,1.3188281249999996,20,10,warmth,,random,000,raw
