mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_024,-0.05,-1.5,-24.625,warmth,,random,024,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_024,-0.05,-3.8125,-25.625,warmth,,random,024,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_024,-0.05,-2.1875,-24.5,warmth,,random,024,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_024,-0.05,-4.875,-26.875,warmth,,random,024,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_024,-0.05,2.1875,-19.4375,warmth,,random,024,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_024,-0.05,1.5625,-19.4375,warmth,,random,024,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_024,-0.05,-2.9375,-24.875,warmth,,random,024,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_024,-0.05,-5.5,-27.4375,warmth,,random,024,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_024,-0.05,-5.8125,-27.625,warmth,,random,024,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_024,-0.05,-4.125,-26.25,warmth,,random,024,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_024,-0.05,-10.53125,12.40625,warmth,,random,024,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_024,-0.05,-4.8125,17.6875,warmth,,random,024,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_024,-0.05,-2.75,20.1875,warmth,,random,024,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_024,-0.05,-5.75,14.6875,warmth,,random,024,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_024,-0.05,-7.0,16.1875,warmth,,random,024,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_024,-0.05,-3.5,19.1875,warmth,,random,024,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_024,-0.05,-7.125,15.8125,warmth,,random,024,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_024,-0.05,-10.28125,11.71875,warmth,,random,024,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_024,-0.05,-6.75,16.375,warmth,,random,024,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_024,-0.05,-6.8125,16.375,warmth,,random,024,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_024,0.0,23.125,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_024,0.0,21.8125,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_024,0.0,22.3125,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_024,0.0,22.0,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_024,0.0,21.625,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_024,0.0,21.0,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_024,0.0,21.9375,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_024,0.0,21.9375,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_024,0.0,21.8125,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_024,0.0,22.125,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_024,0.0,-22.9375,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_024,0.0,-22.5,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_024,0.0,-22.9375,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_024,0.0,-20.4375,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_024,0.0,-23.1875,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_024,0.0,-22.6875,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_024,0.0,-22.9375,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_024,0.0,-22.0,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_024,0.0,-23.125,0.0,warmth,,random,024,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_024,0.0,-23.1875,0.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_024,0.05,-4.52294921875,-27.64794921875,warmth,,random,024,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_024,0.05,-4.87890625,-26.69140625,warmth,,random,024,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_024,0.05,-4.14453125,-26.45703125,warmth,,random,024,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_024,0.05,-4.5703125,-26.5703125,warmth,,random,024,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_024,0.05,-2.26953125,-23.89453125,warmth,,random,024,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_024,0.05,-3.8828125,-24.8828125,warmth,,random,024,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_024,0.05,-5.4921875,-27.4296875,warmth,,random,024,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_024,0.05,-5.5693359375,-27.5068359375,warmth,,random,024,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_024,0.05,-2.875,-24.6875,warmth,,random,024,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_024,0.05,-3.52734375,-25.65234375,warmth,,random,024,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_024,0.05,-10.078125,12.859375,warmth,,random,024,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_024,0.05,-13.296875,9.203125,warmth,,random,024,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_024,0.05,-16.0078125,6.9296875,warmth,,random,024,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_024,0.05,-16.328125,4.109375,warmth,,random,024,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_024,0.05,-16.5,6.6875,warmth,,random,024,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_024,0.05,-13.683990478515625,9.003509521484375,warmth,,random,024,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_024,0.05,-14.078125,8.859375,warmth,,random,024,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_024,0.05,-14.53125,7.46875,warmth,,random,024,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_024,0.05,-14.09375,9.03125,warmth,,random,024,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_024,0.05,-14.6015625,8.5859375,warmth,,random,024,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_024,0.1,-0.875,-24.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_024,0.1,-0.875,-22.6875,warmth,,random,024,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_024,0.1,-0.4375,-22.75,warmth,,random,024,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_024,0.1,3.0,-19.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_024,0.1,-1.375,-23.0,warmth,,random,024,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_024,0.1,1.25,-19.75,warmth,,random,024,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_024,0.1,2.4375,-19.5,warmth,,random,024,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_024,0.1,1.4375,-20.5,warmth,,random,024,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_024,0.1,-0.875,-22.6875,warmth,,random,024,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_024,0.1,2.875,-19.25,warmth,,random,024,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_024,0.1,-0.8125,22.125,warmth,,random,024,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_024,0.1,0.1875,22.6875,warmth,,random,024,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_024,0.1,1.375,24.3125,warmth,,random,024,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_024,0.1,0.9375,21.375,warmth,,random,024,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_024,0.1,1.375,24.5625,warmth,,random,024,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_024,0.1,0.25,22.9375,warmth,,random,024,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_024,0.1,1.5625,24.5,warmth,,random,024,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_024,0.1,0.25,22.25,warmth,,random,024,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_024,0.1,-3.3125,19.8125,warmth,,random,024,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_024,0.1,0.3125,23.5,warmth,,random,024,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_025,-0.1,-2.50555419921875,-25.63055419921875,warmth,,random,025,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_025,-0.1,-0.90625,-22.71875,warmth,,random,025,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_025,-0.1,-1.875,-24.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_025,-0.1,-0.1875,-22.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_025,-0.1,-2.140625,-23.765625,warmth,,random,025,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_025,-0.1,2.375,-18.625,warmth,,random,025,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_025,-0.1,-2.28125,-24.21875,warmth,,random,025,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_025,-0.1,-3.25,-25.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_025,-0.1,-3.390625,-25.203125,warmth,,random,025,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_025,-0.1,-1.875,-24.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_025,-0.1,-6.0,16.9375,warmth,,random,025,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_025,-0.1,-2.921875,19.578125,warmth,,random,025,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_025,-0.1,-4.78125,18.15625,warmth,,random,025,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_025,-0.1,-5.28125,15.15625,warmth,,random,025,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_025,-0.1,-3.21875,19.96875,warmth,,random,025,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_025,-0.1,-5.625,17.0625,warmth,,random,025,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_025,-0.1,-7.25,15.6875,warmth,,random,025,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_025,-0.1,-3.53125,18.46875,warmth,,random,025,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_025,-0.1,-5.322265625,17.802734375,warmth,,random,025,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_025,-0.1,-4.71875,18.46875,warmth,,random,025,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_025,-0.05,-0.4375,-23.5625,warmth,,random,025,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_025,-0.05,-0.65625,-22.46875,warmth,,random,025,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_025,-0.05,-0.40625,-22.71875,warmth,,random,025,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_025,-0.05,-0.46875,-22.46875,warmth,,random,025,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_025,-0.05,0.625,-21.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_025,-0.05,1.3125,-19.6875,warmth,,random,025,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_025,-0.05,0.25,-21.6875,warmth,,random,025,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_025,-0.05,0.78125,-21.15625,warmth,,random,025,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_025,-0.05,0.3125,-21.5,warmth,,random,025,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_025,-0.05,0.25,-21.875,warmth,,random,025,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_025,-0.05,-11.0703125,11.8671875,warmth,,random,025,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_025,-0.05,-9.125,13.375,warmth,,random,025,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_025,-0.05,-11.515625,11.421875,warmth,,random,025,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_025,-0.05,-9.625,10.8125,warmth,,random,025,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_025,-0.05,-10.09375,13.09375,warmth,,random,025,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_025,-0.05,-10.703125,11.984375,warmth,,random,025,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_025,-0.05,-10.0625,12.875,warmth,,random,025,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_025,-0.05,-11.390625,10.609375,warmth,,random,025,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_025,-0.05,-10.40625,12.71875,warmth,,random,025,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_025,-0.05,-11.578125,11.609375,warmth,,random,025,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_025,0.0,23.125,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_025,0.0,21.8125,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_025,0.0,22.3125,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_025,0.0,22.0,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_025,0.0,21.625,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_025,0.0,21.0,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_025,0.0,21.9375,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_025,0.0,21.9375,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_025,0.0,21.8125,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_025,0.0,22.125,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_025,0.0,-22.9375,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_025,0.0,-22.5,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_025,0.0,-22.9375,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_025,0.0,-20.4375,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_025,0.0,-23.1875,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_025,0.0,-22.6875,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_025,0.0,-22.9375,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_025,0.0,-22.0,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_025,0.0,-23.125,0.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_025,0.0,-23.1875,0.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_025,0.05,1.75,-21.375,warmth,,random,025,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_025,0.05,3.5625,-18.25,warmth,,random,025,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_025,0.05,5.0625,-17.25,warmth,,random,025,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_025,0.05,2.3125,-19.6875,warmth,,random,025,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_025,0.05,2.25,-19.375,warmth,,random,025,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_025,0.05,4.8125,-16.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_025,0.05,5.4375,-16.5,warmth,,random,025,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_025,0.05,2.9375,-19.0,warmth,,random,025,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_025,0.05,7.3125,-14.5,warmth,,random,025,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_025,0.05,3.625,-18.5,warmth,,random,025,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_025,0.05,-1.625,21.3125,warmth,,random,025,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_025,0.05,-1.5,21.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_025,0.05,-4.1875,18.75,warmth,,random,025,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_025,0.05,-7.6875,12.75,warmth,,random,025,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_025,0.05,-0.75,22.4375,warmth,,random,025,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_025,0.05,-3.6875,19.0,warmth,,random,025,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_025,0.05,-1.25,21.6875,warmth,,random,025,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_025,0.05,-2.8125,19.1875,warmth,,random,025,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_025,0.05,-1.875,21.25,warmth,,random,025,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_025,0.05,-4.125,19.0625,warmth,,random,025,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_025,0.1,-3.5625,-26.6875,warmth,,random,025,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_025,0.1,-3.375,-25.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_025,0.1,-3.1875,-25.5,warmth,,random,025,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_025,0.1,-3.625,-25.625,warmth,,random,025,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_025,0.1,-6.125,-27.75,warmth,,random,025,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_025,0.1,-1.4375,-22.4375,warmth,,random,025,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_025,0.1,-4.3125,-26.25,warmth,,random,025,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_025,0.1,-3.25,-25.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_025,0.1,-1.3125,-23.125,warmth,,random,025,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_025,0.1,-4.125,-26.25,warmth,,random,025,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_025,0.1,-5.3125,17.625,warmth,,random,025,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_025,0.1,-3.5625,18.9375,warmth,,random,025,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_025,0.1,-5.375,17.5625,warmth,,random,025,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_025,0.1,-0.25,20.1875,warmth,,random,025,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_025,0.1,-3.8125,19.375,warmth,,random,025,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_025,0.1,-5.1875,17.5,warmth,,random,025,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_025,0.1,-5.75,17.1875,warmth,,random,025,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_025,0.1,-5.0625,16.9375,warmth,,random,025,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_025,0.1,-4.8125,18.3125,warmth,,random,025,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_025,0.1,-5.0,18.1875,warmth,,random,025,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_026,-0.1,-0.046875,-23.171875,warmth,,random,026,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_026,-0.1,-0.6328125,-22.4453125,warmth,,random,026,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_026,-0.1,-0.73828125,-23.05078125,warmth,,random,026,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_026,-0.1,-0.4375,-22.4375,warmth,,random,026,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_026,-0.1,0.875,-20.75,warmth,,random,026,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_026,-0.1,0.203125,-20.796875,warmth,,random,026,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_026,-0.1,0.921875,-21.015625,warmth,,random,026,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_026,-0.1,1.3828125,-20.5546875,warmth,,random,026,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_026,-0.1,-0.0625,-21.875,warmth,,random,026,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_026,-0.1,0.40625,-21.71875,warmth,,random,026,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_026,-0.1,0.3125,23.25,warmth,,random,026,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_026,-0.1,-0.28125,22.21875,warmth,,random,026,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_026,-0.1,-2.31640625,20.62109375,warmth,,random,026,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_026,-0.1,1.96875,22.40625,warmth,,random,026,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_026,-0.1,-1.9765625,21.2109375,warmth,,random,026,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_026,-0.1,1.44921875,24.13671875,warmth,,random,026,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_026,-0.1,-1.7900390625,21.1474609375,warmth,,random,026,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_026,-0.1,-1.38671875,20.61328125,warmth,,random,026,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_026,-0.1,0.61328125,23.73828125,warmth,,random,026,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_026,-0.1,0.28125,23.46875,warmth,,random,026,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_026,-0.05,0.9375,-22.1875,warmth,,random,026,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_026,-0.05,2.21875,-19.59375,warmth,,random,026,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_026,-0.05,1.296875,-21.015625,warmth,,random,026,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_026,-0.05,2.03125,-19.96875,warmth,,random,026,denoised
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_026,-0.05,-1.28125,-22.90625,warmth,,random,026,denoised
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_026,-0.05,1.078125,-19.921875,warmth,,random,026,denoised
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_026,-0.05,1.6796875,-20.2578125,warmth,,random,026,denoised
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_026,-0.05,1.34375,-20.59375,warmth,,random,026,denoised
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_026,-0.05,2.0625,-19.75,warmth,,random,026,denoised
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_026,-0.05,0.5625,-21.5625,warmth,,random,026,denoised
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_026,-0.05,-7.01806640625,15.91943359375,warmth,,random,026,denoised
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_026,-0.05,-9.587890625,12.912109375,warmth,,random,026,denoised
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_026,-0.05,-7.53125,15.40625,warmth,,random,026,denoised
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_026,-0.05,-7.640625,12.796875,warmth,,random,026,denoised
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_026,-0.05,-8.0859375,15.1015625,warmth,,random,026,denoised
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_026,-0.05,-7.994140625,14.693359375,warmth,,random,026,denoised
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_026,-0.05,-6.328125,16.609375,warmth,,random,026,denoised
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_026,-0.05,-4.59375,17.40625,warmth,,random,026,denoised
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_026,-0.05,-7.75,15.375,warmth,,random,026,denoised
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_026,-0.05,-5.4375,17.75,warmth,,random,026,denoised
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_026,0.0,23.125,0.0,warmth,,random,026,denoised
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_026,0.0,21.8125,0.0,warmth,,random,026,denoised
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_026,0.0,22.3125,0.0,warmth,,random,026,denoised
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_026,0.0,22.0,0.0,warmth,,random,026,denoised
