model,layer,width,vector,rank,feature_idx,effect,mean_activation,activation_frequency,top_story_ids,top_story_conditions,neuronpedia_url
google/gemma-3-27b-it,40,65k,shared,75,21843,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21843
google/gemma-3-27b-it,40,65k,shared,76,21842,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21842
google/gemma-3-27b-it,40,65k,shared,77,22008,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/22008
google/gemma-3-27b-it,40,65k,shared,78,22009,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/22009
google/gemma-3-27b-it,40,65k,shared,79,21841,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21841
google/gemma-3-27b-it,40,65k,shared,80,21840,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21840
google/gemma-3-27b-it,40,65k,shared,81,22010,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/22010
google/gemma-3-27b-it,40,65k,shared,82,21839,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21839
google/gemma-3-27b-it,40,65k,shared,83,21838,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21838
google/gemma-3-27b-it,40,65k,shared,84,21848,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21848
google/gemma-3-27b-it,40,65k,shared,85,21881,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21881
google/gemma-3-27b-it,40,65k,shared,86,21880,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21880
google/gemma-3-27b-it,40,65k,shared,87,21998,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21998
google/gemma-3-27b-it,40,65k,shared,88,21879,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21879
google/gemma-3-27b-it,40,65k,shared,89,21878,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21878
google/gemma-3-27b-it,40,65k,shared,90,21877,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21877
google/gemma-3-27b-it,40,65k,shared,91,21999,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21999
google/gemma-3-27b-it,40,65k,shared,92,21876,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21876
google/gemma-3-27b-it,40,65k,shared,93,21875,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21875
google/gemma-3-27b-it,40,65k,shared,94,21874,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21874
google/gemma-3-27b-it,40,65k,shared,95,21873,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21873
google/gemma-3-27b-it,40,65k,shared,96,22000,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/22000
google/gemma-3-27b-it,40,65k,shared,97,21872,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21872
google/gemma-3-27b-it,40,65k,shared,98,21860,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21860
google/gemma-3-27b-it,40,65k,shared,99,21870,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21870
google/gemma-3-27b-it,40,65k,shared,100,22001,0.0,0.0,0.0,low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/22001
google/gemma-3-27b-it,40,65k,warmth_specific,1,1153,190.5880126953125,68.3517837524414,0.135,high_warmth_t028_s00088;high_warmth_t026_s00080;high_warmth_t025_s00076;high_warmth_t015_s00060;high_warmth_t077_s00160,high_warmth;high_warmth;high_warmth;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1153
google/gemma-3-27b-it,40,65k,warmth_specific,2,893,-176.50637817382812,141.46612548828125,0.27,low_competence_t002_s00027;low_warmth_t005_s00037;low_competence_t003_s00031;low_warmth_t001_s00021;high_competence_t068_s00150,low_competence;low_warmth;low_competence;low_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/893
google/gemma-3-27b-it,40,65k,warmth_specific,3,321,-125.67509460449219,31.418773651123047,0.05,low_warmth_t036_s00097;low_warmth_t016_s00065;low_warmth_t095_s00189;low_warmth_t096_s00193;low_warmth_t026_s00081,low_warmth;low_warmth;low_warmth;low_warmth;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/321
google/gemma-3-27b-it,40,65k,warmth_specific,4,1351,97.564697265625,91.78160858154297,0.095,high_warmth_t095_s00188;high_competence_t095_s00190;high_warmth_t026_s00080;high_warmth_t046_s00108;high_competence_t026_s00082,high_warmth;high_competence;high_warmth;high_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1351
google/gemma-3-27b-it,40,65k,warmth_specific,5,54941,84.34513092041016,21.086280822753906,0.02,high_warmth_t047_s00112;high_warmth_t015_s00060;high_warmth_t025_s00076;high_warmth_t075_s00016;low_competence_t097_s00199,high_warmth;high_warmth;high_warmth;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/54941
google/gemma-3-27b-it,40,65k,warmth_specific,6,2883,78.02691650390625,332.3565368652344,0.6,high_competence_t006_s00042;low_competence_t037_s00103;low_competence_t008_s00051;high_warmth_t049_s00120;high_competence_t046_s00110,high_competence;low_competence;low_competence;high_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2883
google/gemma-3-27b-it,40,65k,warmth_specific,7,6535,-67.99580383300781,145.44309997558594,0.37,low_warmth_t049_s00121;low_warmth_t046_s00109;high_competence_t057_s00134;high_competence_t038_s00106;high_warmth_t035_s00092,low_warmth;low_warmth;high_competence;high_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6535
google/gemma-3-27b-it,40,65k,warmth_specific,8,8645,55.66580581665039,13.916451454162598,0.015,high_warmth_t047_s00112;high_warmth_t025_s00076;high_warmth_t045_s00008;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_warmth;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/8645
google/gemma-3-27b-it,40,65k,warmth_specific,9,1268,49.12711715698242,12.281780242919922,0.02,high_warmth_t028_s00088;high_warmth_t035_s00092;high_warmth_t037_s00100;high_warmth_t026_s00080;low_competence_t097_s00199,high_warmth;high_warmth;high_warmth;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1268
google/gemma-3-27b-it,40,65k,warmth_specific,10,4979,43.12626266479492,47.34526443481445,0.055,low_competence_t018_s00075;high_warmth_t018_s00072;high_competence_t017_s00070;high_competence_t018_s00074;low_competence_t017_s00071,low_competence;high_warmth;high_competence;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/4979
google/gemma-3-27b-it,40,65k,warmth_specific,11,46205,43.018741607666016,47.34946823120117,0.04,low_competence_t075_s00019;low_competence_t076_s00159;low_competence_t079_s00171;high_warmth_t075_s00016;low_competence_t077_s00163,low_competence;low_competence;low_competence;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/46205
google/gemma-3-27b-it,40,65k,warmth_specific,12,20363,41.27266311645508,18.415122985839844,0.02,high_warmth_t038_s00104;high_warmth_t037_s00100;high_warmth_t035_s00092;high_competence_t037_s00102;low_competence_t097_s00199,high_warmth;high_warmth;high_warmth;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/20363
google/gemma-3-27b-it,40,65k,warmth_specific,13,1359,37.196075439453125,131.60614013671875,0.19,low_competence_t025_s00079;low_competence_t005_s00039;low_competence_t001_s00023;low_competence_t097_s00199;high_warmth_t005_s00036,low_competence;low_competence;low_competence;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1359
google/gemma-3-27b-it,40,65k,warmth_specific,14,2055,36.16895294189453,9.04223918914795,0.015,high_warmth_t016_s00064;high_warmth_t006_s00040;high_warmth_t049_s00120;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_warmth;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2055
google/gemma-3-27b-it,40,65k,warmth_specific,15,26256,35.02798843383789,8.756997108459473,0.01,high_warmth_t036_s00096;high_warmth_t088_s00184;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/26256
google/gemma-3-27b-it,40,65k,warmth_specific,16,2897,-34.23976516723633,82.88317108154297,0.075,low_competence_t005_s00039;low_warmth_t005_s00037;high_competence_t079_s00170;high_competence_t058_s00138;low_competence_t058_s00139,low_competence;low_warmth;high_competence;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2897
google/gemma-3-27b-it,40,65k,warmth_specific,17,2512,31.99020767211914,7.997552394866943,0.01,high_warmth_t075_s00016;high_warmth_t077_s00160;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2512
google/gemma-3-27b-it,40,65k,warmth_specific,18,10095,-31.16317367553711,63.9907341003418,0.135,low_warmth_t037_s00101;high_competence_t096_s00194;high_competence_t086_s00178;low_competence_t018_s00075;high_competence_t038_s00106,low_warmth;high_competence;high_competence;low_competence;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10095
google/gemma-3-27b-it,40,65k,warmth_specific,19,1174,-29.094036102294922,7.273509502410889,0.015,low_warmth_t079_s00169;low_warmth_t026_s00081;low_warmth_t058_s00137;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_warmth;low_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1174
google/gemma-3-27b-it,40,65k,warmth_specific,20,6542,-28.723793029785156,7.180948257446289,0.01,low_warmth_t010_s00057;low_warmth_t095_s00189;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6542
google/gemma-3-27b-it,40,65k,warmth_specific,21,14901,-27.172569274902344,6.793142795562744,0.01,low_warmth_t002_s00025;low_warmth_t085_s00173;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/14901
google/gemma-3-27b-it,40,65k,warmth_specific,22,7454,-25.382844924926758,6.345711708068848,0.01,low_warmth_t035_s00093;low_warmth_t078_s00165;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7454
google/gemma-3-27b-it,40,65k,warmth_specific,23,1507,24.202484130859375,41.68418502807617,0.05,low_competence_t007_s00047;high_competence_t046_s00110;high_competence_t045_s00010;high_warmth_t007_s00044;high_competence_t000_s00002,low_competence;high_competence;high_competence;high_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1507
google/gemma-3-27b-it,40,65k,warmth_specific,24,7358,-24.083202362060547,6.020800590515137,0.01,low_warmth_t026_s00081;low_warmth_t006_s00041;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7358
google/gemma-3-27b-it,40,65k,warmth_specific,25,2139,22.80651092529297,8.33819580078125,0.015,high_warmth_t004_s00032;low_competence_t035_s00095;high_warmth_t019_s00004;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2139
google/gemma-3-27b-it,40,65k,warmth_specific,26,1024,22.009750366210938,9.665306091308594,0.02,high_warmth_t047_s00112;high_competence_t047_s00114;high_warmth_t045_s00008;high_warmth_t078_s00164;low_competence_t087_s00183,high_warmth;high_competence;high_warmth;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1024
google/gemma-3-27b-it,40,65k,warmth_specific,27,2324,-21.328880310058594,156.05416870117188,0.15,high_warmth_t025_s00076;low_warmth_t027_s00085;low_warmth_t075_s00017;high_warmth_t077_s00160;high_warmth_t027_s00084,high_warmth;low_warmth;low_warmth;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2324
google/gemma-3-27b-it,40,65k,warmth_specific,28,2735,-20.632198333740234,12.830530166625977,0.02,high_warmth_t037_s00100;low_warmth_t028_s00089;low_warmth_t037_s00101;low_warmth_t038_s00105;low_competence_t097_s00199,high_warmth;low_warmth;low_warmth;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2735
google/gemma-3-27b-it,40,65k,warmth_specific,29,6222,20.560197830200195,49.50657272338867,0.1,low_competence_t003_s00031;high_competence_t018_s00074;low_competence_t015_s00063;high_competence_t015_s00062;high_warmth_t028_s00088,low_competence;high_competence;low_competence;high_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6222
google/gemma-3-27b-it,40,65k,warmth_specific,30,10702,19.373321533203125,4.8433308601379395,0.005,high_warmth_t069_s00152;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10702
google/gemma-3-27b-it,40,65k,warmth_specific,31,23976,18.801504135131836,8.417658805847168,0.01,high_warmth_t066_s00140;low_competence_t027_s00087;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/23976
google/gemma-3-27b-it,40,65k,warmth_specific,32,37767,17.70366859436035,4.425917148590088,0.005,high_warmth_t046_s00108;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/37767
google/gemma-3-27b-it,40,65k,warmth_specific,33,12068,-17.68731689453125,4.4218292236328125,0.005,low_warmth_t018_s00073;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/12068
google/gemma-3-27b-it,40,65k,warmth_specific,34,3816,17.549198150634766,55.306636810302734,0.055,high_competence_t005_s00038;low_warmth_t005_s00037;low_competence_t005_s00039;high_warmth_t005_s00036;high_competence_t009_s00054,high_competence;low_warmth;low_competence;high_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3816
google/gemma-3-27b-it,40,65k,warmth_specific,35,32985,17.219961166381836,4.304990291595459,0.005,high_warmth_t027_s00084;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/32985
google/gemma-3-27b-it,40,65k,warmth_specific,36,21622,-17.1890811920166,4.29727029800415,0.005,low_warmth_t095_s00189;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21622
google/gemma-3-27b-it,40,65k,warmth_specific,37,42575,16.663288116455078,4.1658220291137695,0.005,high_warmth_t045_s00008;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/42575
google/gemma-3-27b-it,40,65k,warmth_specific,38,2272,-15.879308700561523,3.969827175140381,0.005,low_warmth_t025_s00077;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2272
google/gemma-3-27b-it,40,65k,warmth_specific,39,58086,-15.834184646606445,3.9585461616516113,0.005,low_warmth_t048_s00117;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/58086
google/gemma-3-27b-it,40,65k,warmth_specific,40,11160,-15.817880630493164,3.954470157623291,0.005,low_warmth_t096_s00193;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/11160
google/gemma-3-27b-it,40,65k,warmth_specific,41,1073,15.643160820007324,8.099776268005371,0.01,low_competence_t055_s00127;high_warmth_t048_s00116;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1073
google/gemma-3-27b-it,40,65k,warmth_specific,42,51969,15.35344409942627,3.8383612632751465,0.005,high_warmth_t048_s00116;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/51969
google/gemma-3-27b-it,40,65k,warmth_specific,43,47759,-15.3192720413208,3.8298180103302,0.005,low_warmth_t096_s00193;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/47759
google/gemma-3-27b-it,40,65k,warmth_specific,44,11482,15.270869255065918,10.130135536193848,0.015,high_warmth_t048_s00116;low_competence_t048_s00119;low_competence_t069_s00155;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/11482
google/gemma-3-27b-it,40,65k,warmth_specific,45,44073,15.083393096923828,3.770848274230957,0.005,high_warmth_t069_s00152;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/44073
google/gemma-3-27b-it,40,65k,warmth_specific,46,10041,14.928377151489258,3.7320945262908936,0.005,high_warmth_t095_s00188;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10041
google/gemma-3-27b-it,40,65k,warmth_specific,47,9909,14.71718978881836,7.062827110290527,0.01,high_warmth_t007_s00044;low_competence_t007_s00047;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/9909
google/gemma-3-27b-it,40,65k,warmth_specific,48,17884,14.685649871826172,3.671412706375122,0.005,high_warmth_t047_s00112;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/17884
google/gemma-3-27b-it,40,65k,warmth_specific,49,13555,14.59908390045166,3.649771213531494,0.005,high_warmth_t005_s00036;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/13555
google/gemma-3-27b-it,40,65k,warmth_specific,50,11545,14.565868377685547,3.641467332839966,0.005,high_warmth_t045_s00008;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/11545
google/gemma-3-27b-it,40,65k,warmth_specific,51,7685,-14.245905876159668,3.561476469039917,0.005,low_warmth_t009_s00053;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7685
google/gemma-3-27b-it,40,65k,warmth_specific,52,1072,-13.958316802978516,27.296192169189453,0.045,low_warmth_t037_s00101;low_competence_t037_s00103;low_warmth_t035_s00093;low_competence_t010_s00059;high_warmth_t035_s00092,low_warmth;low_competence;low_warmth;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1072
google/gemma-3-27b-it,40,65k,warmth_specific,53,15362,13.776947975158691,3.444236993789673,0.005,high_warmth_t048_s00116;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/15362
