mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift
steering,competence,random_043,-0.1,-0.025,-0.075,0.01875,20,norm_preserving,sd_matched,0.2132443522466884,-0.36929100277855037,-1.7317738964141092,0.00014156395627651364
steering,competence,random_043,-0.05,0.01875,-0.01875,0.0625,20,additive,sd_matched,0.2132443522466884,-0.18464550138927519,-0.8658869482070546,6.967436638660729e-05
steering,competence,random_043,-0.05,0.01875,-0.01875,0.0625,20,norm_preserving,sd_matched,0.2132443522466884,-0.18464550138927519,-0.8658869482070546,6.967436638660729e-05
steering,competence,random_043,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2132443522466884,0.0,0.0,0.0
steering,competence,random_043,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2132443522466884,0.0,0.0,0.0
steering,competence,random_043,0.05,0.025,-0.0125,0.0625,20,additive,sd_matched,0.2132443522466884,0.18464550138927519,0.8658869482070546,6.899128493387252e-05
steering,competence,random_043,0.05,0.025,-0.0125,0.0625,20,norm_preserving,sd_matched,0.2132443522466884,0.18464550138927519,0.8658869482070546,6.899128493387252e-05
steering,competence,random_043,0.1,0.01875,-0.01875,0.0625,20,additive,sd_matched,0.2132443522466884,0.36929100277855037,1.7317738964141092,0.00011414437904022634
steering,competence,random_043,0.1,0.01875,-0.01875,0.0625,20,norm_preserving,sd_matched,0.2132443522466884,0.36929100277855037,1.7317738964141092,0.00011414437904022634
steering,competence,random_044,-0.1,0.01875,-0.0375,0.08125,20,additive,sd_matched,0.2159226976921759,-0.37392929150662524,-1.7317738964141092,0.00014668615767732263
steering,competence,random_044,-0.1,0.01875,-0.0375,0.08125,20,norm_preserving,sd_matched,0.2159226976921759,-0.37392929150662524,-1.7317738964141092,0.00014668615767732263
steering,competence,random_044,-0.05,0.00625,-0.03125,0.04375,20,additive,sd_matched,0.2159226976921759,-0.18696464575331262,-0.8658869482070546,5.7592922530602664e-05
steering,competence,random_044,-0.05,0.00625,-0.03125,0.04375,20,norm_preserving,sd_matched,0.2159226976921759,-0.18696464575331262,-0.8658869482070546,5.7592922530602664e-05
steering,competence,random_044,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2159226976921759,0.0,0.0,0.0
steering,competence,random_044,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2159226976921759,0.0,0.0,0.0
steering,competence,random_044,0.05,-0.00625,-0.05,0.0375,20,additive,sd_matched,0.2159226976921759,0.18696464575331262,0.8658869482070546,6.180954369483516e-05
steering,competence,random_044,0.05,-0.00625,-0.05,0.0375,20,norm_preserving,sd_matched,0.2159226976921759,0.18696464575331262,0.8658869482070546,6.180954369483516e-05
steering,competence,random_044,0.1,0.0,-0.0375,0.0375,20,additive,sd_matched,0.2159226976921759,0.37392929150662524,1.7317738964141092,0.00016904398216865957
steering,competence,random_044,0.1,0.0,-0.0375,0.0375,20,norm_preserving,sd_matched,0.2159226976921759,0.37392929150662524,1.7317738964141092,0.00016904398216865957
steering,competence,random_045,-0.1,0.03125,-0.0125,0.06875,20,additive,sd_matched,0.23626105244809703,-0.4091507233689392,-1.7317738964141092,0.00018884075689129531
steering,competence,random_045,-0.1,0.03125,-0.0125,0.06875,20,norm_preserving,sd_matched,0.23626105244809703,-0.4091507233689392,-1.7317738964141092,0.00018884075689129531
steering,competence,random_045,-0.05,0.025,-0.01875,0.06875,20,additive,sd_matched,0.23626105244809703,-0.2045753616844696,-0.8658869482070546,6.496818969026208e-05
steering,competence,random_045,-0.05,0.025,-0.01875,0.06875,20,norm_preserving,sd_matched,0.23626105244809703,-0.2045753616844696,-0.8658869482070546,6.496818969026208e-05
steering,competence,random_045,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.23626105244809703,0.0,0.0,0.0
steering,competence,random_045,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.23626105244809703,0.0,0.0,0.0
steering,competence,random_045,0.05,-0.0125,-0.05625,0.03125,20,additive,sd_matched,0.23626105244809703,0.2045753616844696,0.8658869482070546,6.0686561482725665e-05
steering,competence,random_045,0.05,-0.0125,-0.05625,0.03125,20,norm_preserving,sd_matched,0.23626105244809703,0.2045753616844696,0.8658869482070546,6.0686561482725665e-05
steering,competence,random_045,0.1,-0.01875,-0.0625,0.025,20,additive,sd_matched,0.23626105244809703,0.4091507233689392,1.7317738964141092,0.00015853159129619598
steering,competence,random_045,0.1,-0.01875,-0.0625,0.025,20,norm_preserving,sd_matched,0.23626105244809703,0.4091507233689392,1.7317738964141092,0.00015853159129619598
steering,competence,random_046,-0.1,0.025,-0.0125,0.0625,20,additive,sd_matched,0.2305077734187867,-0.3991873449271929,-1.7317738964141092,0.00017316130106337368
steering,competence,random_046,-0.1,0.025,-0.0125,0.0625,20,norm_preserving,sd_matched,0.2305077734187867,-0.3991873449271929,-1.7317738964141092,0.00017316130106337368
steering,competence,random_046,-0.05,0.00625,-0.0125,0.025,20,additive,sd_matched,0.2305077734187867,-0.19959367246359644,-0.8658869482070546,7.175845530582592e-05
steering,competence,random_046,-0.05,0.00625,-0.0125,0.025,20,norm_preserving,sd_matched,0.2305077734187867,-0.19959367246359644,-0.8658869482070546,7.175845530582592e-05
steering,competence,random_046,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2305077734187867,0.0,0.0,0.0
steering,competence,random_046,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2305077734187867,0.0,0.0,0.0
steering,competence,random_046,0.05,0.00625,-0.025,0.0375,20,additive,sd_matched,0.2305077734187867,0.19959367246359644,0.8658869482070546,6.671781011391431e-05
steering,competence,random_046,0.05,0.00625,-0.025,0.0375,20,norm_preserving,sd_matched,0.2305077734187867,0.19959367246359644,0.8658869482070546,6.671781011391431e-05
steering,competence,random_046,0.1,-0.0125,-0.05625,0.025,20,additive,sd_matched,0.2305077734187867,0.3991873449271929,1.7317738964141092,0.00017751386621966958
steering,competence,random_046,0.1,-0.0125,-0.05625,0.025,20,norm_preserving,sd_matched,0.2305077734187867,0.3991873449271929,1.7317738964141092,0.00017751386621966958
steering,competence,random_047,-0.1,0.00625,-0.0375,0.0625,20,additive,sd_matched,0.20339967393548752,-0.3522422458606186,-1.7317738964141094,0.00010190644388785586
steering,competence,random_047,-0.1,0.00625,-0.0375,0.0625,20,norm_preserving,sd_matched,0.20339967393548752,-0.3522422458606186,-1.7317738964141094,0.00010190644388785586
steering,competence,random_047,-0.05,0.0125,-0.0375,0.0625,20,additive,sd_matched,0.20339967393548752,-0.1761211229303093,-0.8658869482070547,6.444782775361091e-05
steering,competence,random_047,-0.05,0.0125,-0.0375,0.0625,20,norm_preserving,sd_matched,0.20339967393548752,-0.1761211229303093,-0.8658869482070547,6.444782775361091e-05
steering,competence,random_047,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20339967393548752,0.0,0.0,0.0
steering,competence,random_047,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20339967393548752,0.0,0.0,0.0
steering,competence,random_047,0.05,0.03125,-0.0125,0.08125,20,additive,sd_matched,0.20339967393548752,0.1761211229303093,0.8658869482070547,6.500203744508326e-05
steering,competence,random_047,0.05,0.03125,-0.0125,0.08125,20,norm_preserving,sd_matched,0.20339967393548752,0.1761211229303093,0.8658869482070547,6.500203744508326e-05
steering,competence,random_047,0.1,0.025,-0.01875,0.075,20,additive,sd_matched,0.20339967393548752,0.3522422458606186,1.7317738964141094,0.0001146013819379732
steering,competence,random_047,0.1,0.025,-0.01875,0.075,20,norm_preserving,sd_matched,0.20339967393548752,0.3522422458606186,1.7317738964141094,0.0001146013819379732
steering,competence,random_048,-0.1,0.0,-0.05625,0.05625,20,additive,sd_matched,0.2078190170228045,-0.3598955488585322,-1.731773896414109,0.0001296229165745899
steering,competence,random_048,-0.1,0.0,-0.05625,0.05625,20,norm_preserving,sd_matched,0.2078190170228045,-0.3598955488585322,-1.731773896414109,0.0001296229165745899
steering,competence,random_048,-0.05,0.025,-0.025,0.06875,20,additive,sd_matched,0.2078190170228045,-0.1799477744292661,-0.8658869482070545,6.483551987912506e-05
steering,competence,random_048,-0.05,0.025,-0.025,0.06875,20,norm_preserving,sd_matched,0.2078190170228045,-0.1799477744292661,-0.8658869482070545,6.483551987912506e-05
steering,competence,random_048,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2078190170228045,0.0,0.0,0.0
steering,competence,random_048,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2078190170228045,0.0,0.0,0.0
steering,competence,random_048,0.05,0.01875,-0.025,0.06875,20,additive,sd_matched,0.2078190170228045,0.1799477744292661,0.8658869482070545,6.828592449892312e-05
steering,competence,random_048,0.05,0.01875,-0.025,0.06875,20,norm_preserving,sd_matched,0.2078190170228045,0.1799477744292661,0.8658869482070545,6.828592449892312e-05
steering,competence,random_048,0.1,0.00625,-0.0375,0.05625,20,additive,sd_matched,0.2078190170228045,0.3598955488585322,1.731773896414109,0.00014546872989740223
steering,competence,random_048,0.1,0.00625,-0.0375,0.05625,20,norm_preserving,sd_matched,0.2078190170228045,0.3598955488585322,1.731773896414109,0.00014546872989740223
steering,competence,random_049,-0.1,0.025,-0.00625,0.05625,20,additive,sd_matched,0.20858221590173193,-0.36121723675483125,-1.7317738964141092,0.00012795640213880688
steering,competence,random_049,-0.1,0.025,-0.00625,0.05625,20,norm_preserving,sd_matched,0.20858221590173193,-0.36121723675483125,-1.7317738964141092,0.00012795640213880688
steering,competence,random_049,-0.05,0.00625,-0.025,0.0375,20,additive,sd_matched,0.20858221590173193,-0.18060861837741563,-0.8658869482070546,5.546229658648372e-05
steering,competence,random_049,-0.05,0.00625,-0.025,0.0375,20,norm_preserving,sd_matched,0.20858221590173193,-0.18060861837741563,-0.8658869482070546,5.546229658648372e-05
steering,competence,random_049,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20858221590173193,0.0,0.0,0.0
steering,competence,random_049,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20858221590173193,0.0,0.0,0.0
steering,competence,random_049,0.05,-0.00625,-0.0375,0.03125,20,additive,sd_matched,0.20858221590173193,0.18060861837741563,0.8658869482070546,5.649897502735257e-05
steering,competence,random_049,0.05,-0.00625,-0.0375,0.03125,20,norm_preserving,sd_matched,0.20858221590173193,0.18060861837741563,0.8658869482070546,5.649897502735257e-05
steering,competence,random_049,0.1,0.01875,0.0,0.0375,20,additive,sd_matched,0.20858221590173193,0.36121723675483125,1.7317738964141092,0.0001515600160928443
steering,competence,random_049,0.1,0.01875,0.0,0.0375,20,norm_preserving,sd_matched,0.20858221590173193,0.36121723675483125,1.7317738964141092,0.0001515600160928443
steering,competence,random_050,-0.1,-0.0125,-0.04375,0.025,20,additive,sd_matched,0.2649932229705427,-0.45890834626702953,-1.7317738964141092,0.00017825214308686554
steering,competence,random_050,-0.1,-0.0125,-0.04375,0.025,20,norm_preserving,sd_matched,0.2649932229705427,-0.45890834626702953,-1.7317738964141092,0.00017825214308686554
steering,competence,random_050,-0.05,0.0125,-0.03125,0.05625,20,additive,sd_matched,0.2649932229705427,-0.22945417313351477,-0.8658869482070546,8.01972855697386e-05
steering,competence,random_050,-0.05,0.0125,-0.03125,0.05625,20,norm_preserving,sd_matched,0.2649932229705427,-0.22945417313351477,-0.8658869482070546,8.01972855697386e-05
steering,competence,random_050,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2649932229705427,0.0,0.0,0.0
steering,competence,random_050,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2649932229705427,0.0,0.0,0.0
steering,competence,random_050,0.05,0.0375,0.0,0.08125,20,additive,sd_matched,0.2649932229705427,0.22945417313351477,0.8658869482070546,8.102772699203342e-05
steering,competence,random_050,0.05,0.0375,0.0,0.08125,20,norm_preserving,sd_matched,0.2649932229705427,0.22945417313351477,0.8658869482070546,8.102772699203342e-05
steering,competence,random_050,0.1,0.03125,0.0,0.06875,20,additive,sd_matched,0.2649932229705427,0.45890834626702953,1.7317738964141092,0.00022543758677784353
steering,competence,random_050,0.1,0.03125,0.0,0.06875,20,norm_preserving,sd_matched,0.2649932229705427,0.45890834626702953,1.7317738964141092,0.00022543758677784353
steering,competence,random_051,-0.1,-0.00625,-0.05,0.04375,20,additive,sd_matched,0.19159340267626446,-0.33179645347991193,-1.7317738964141094,0.00013803264300804585
steering,competence,random_051,-0.1,-0.00625,-0.05,0.04375,20,norm_preserving,sd_matched,0.19159340267626446,-0.33179645347991193,-1.7317738964141094,0.00013803264300804585
steering,competence,random_051,-0.05,0.025,-0.03125,0.08125,20,additive,sd_matched,0.19159340267626446,-0.16589822673995597,-0.8658869482070547,5.123343726154417e-05
steering,competence,random_051,-0.05,0.025,-0.03125,0.08125,20,norm_preserving,sd_matched,0.19159340267626446,-0.16589822673995597,-0.8658869482070547,5.123343726154417e-05
steering,competence,random_051,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.19159340267626446,0.0,0.0,0.0
steering,competence,random_051,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.19159340267626446,0.0,0.0,0.0
steering,competence,random_051,0.05,-0.01875,-0.05625,0.025,20,additive,sd_matched,0.19159340267626446,0.16589822673995597,0.8658869482070547,4.653889482142404e-05
steering,competence,random_051,0.05,-0.01875,-0.05625,0.025,20,norm_preserving,sd_matched,0.19159340267626446,0.16589822673995597,0.8658869482070547,4.653889482142404e-05
steering,competence,random_051,0.1,0.025,-0.0125,0.0625,20,additive,sd_matched,0.19159340267626446,0.33179645347991193,1.7317738964141094,0.00011921646364498883
steering,competence,random_051,0.1,0.025,-0.0125,0.0625,20,norm_preserving,sd_matched,0.19159340267626446,0.33179645347991193,1.7317738964141094,0.00011921646364498883
steering,competence,random_052,-0.1,0.03125,-0.00625,0.075,20,additive,sd_matched,0.20407372423538916,-0.35340954857485835,-1.7317738964141094,0.0001387044758303091
steering,competence,random_052,-0.1,0.03125,-0.00625,0.075,20,norm_preserving,sd_matched,0.20407372423538916,-0.35340954857485835,-1.7317738964141094,0.0001387044758303091
steering,competence,random_052,-0.05,0.0,-0.05,0.04375,20,additive,sd_matched,0.20407372423538916,-0.17670477428742917,-0.8658869482070547,5.515568409464322e-05
steering,competence,random_052,-0.05,0.0,-0.05,0.04375,20,norm_preserving,sd_matched,0.20407372423538916,-0.17670477428742917,-0.8658869482070547,5.515568409464322e-05
steering,competence,random_052,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20407372423538916,0.0,0.0,0.0
steering,competence,random_052,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20407372423538916,0.0,0.0,0.0
steering,competence,random_052,0.05,0.025,-0.01875,0.075,20,additive,sd_matched,0.20407372423538916,0.17670477428742917,0.8658869482070547,5.219133890932426e-05
steering,competence,random_052,0.05,0.025,-0.01875,0.075,20,norm_preserving,sd_matched,0.20407372423538916,0.17670477428742917,0.8658869482070547,5.219133890932426e-05
steering,competence,random_052,0.1,0.0125,-0.01875,0.05,20,additive,sd_matched,0.20407372423538916,0.35340954857485835,1.7317738964141094,0.00012192104622954503
steering,competence,random_052,0.1,0.0125,-0.01875,0.05,20,norm_preserving,sd_matched,0.20407372423538916,0.35340954857485835,1.7317738964141094,0.00012192104622954503
steering,competence,random_053,-0.1,0.0375,-0.01875,0.1,20,additive,sd_matched,0.20070757449621127,-0.34758013832512885,-1.7317738964141092,0.00011017928045475855
steering,competence,random_053,-0.1,0.0375,-0.01875,0.1,20,norm_preserving,sd_matched,0.20070757449621127,-0.34758013832512885,-1.7317738964141092,0.00011017928045475855
steering,competence,random_053,-0.05,0.0,-0.05,0.05,20,additive,sd_matched,0.20070757449621127,-0.17379006916256443,-0.8658869482070546,5.6839853641577065e-05
steering,competence,random_053,-0.05,0.0,-0.05,0.05,20,norm_preserving,sd_matched,0.20070757449621127,-0.17379006916256443,-0.8658869482070546,5.6839853641577065e-05
steering,competence,random_053,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20070757449621127,0.0,0.0,0.0
steering,competence,random_053,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20070757449621127,0.0,0.0,0.0
steering,competence,random_053,0.05,0.00625,-0.0125,0.025,20,additive,sd_matched,0.20070757449621127,0.17379006916256443,0.8658869482070546,5.465033609652892e-05
steering,competence,random_053,0.05,0.00625,-0.0125,0.025,20,norm_preserving,sd_matched,0.20070757449621127,0.17379006916256443,0.8658869482070546,5.465033609652892e-05
steering,competence,random_053,0.1,0.025,-0.0125,0.06875,20,additive,sd_matched,0.20070757449621127,0.34758013832512885,1.7317738964141092,0.00011886670836247504
steering,competence,random_053,0.1,0.025,-0.0125,0.06875,20,norm_preserving,sd_matched,0.20070757449621127,0.34758013832512885,1.7317738964141092,0.00011886670836247504
steering,competence,random_054,-0.1,0.00625,-0.0375,0.05625,20,additive,sd_matched,0.22448226333283186,-0.3887525238477564,-1.7317738964141094,0.00011257406731601804
steering,competence,random_054,-0.1,0.00625,-0.0375,0.05625,20,norm_preserving,sd_matched,0.22448226333283186,-0.3887525238477564,-1.7317738964141094,0.00011257406731601804
steering,competence,random_054,-0.05,0.00625,-0.0375,0.05,20,additive,sd_matched,0.22448226333283186,-0.1943762619238782,-0.8658869482070547,6.938197475392371e-05
steering,competence,random_054,-0.05,0.00625,-0.0375,0.05,20,norm_preserving,sd_matched,0.22448226333283186,-0.1943762619238782,-0.8658869482070547,6.938197475392371e-05
steering,competence,random_054,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.22448226333283186,0.0,0.0,0.0
steering,competence,random_054,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.22448226333283186,0.0,0.0,0.0
steering,competence,random_054,0.05,0.0125,-0.01875,0.04375,20,additive,sd_matched,0.22448226333283186,0.1943762619238782,0.8658869482070547,7.710299541940913e-05
steering,competence,random_054,0.05,0.0125,-0.01875,0.04375,20,norm_preserving,sd_matched,0.22448226333283186,0.1943762619238782,0.8658869482070547,7.710299541940913e-05
steering,competence,random_054,0.1,0.0,-0.03125,0.0375,20,additive,sd_matched,0.22448226333283186,0.3887525238477564,1.7317738964141094,0.00013805700291413814
steering,competence,random_054,0.1,0.0,-0.03125,0.0375,20,norm_preserving,sd_matched,0.22448226333283186,0.3887525238477564,1.7317738964141094,0.00013805700291413814
steering,competence,random_055,-0.1,0.0125,-0.04375,0.075,20,additive,sd_matched,0.20350916901168176,-0.35243186657535763,-1.7317738964141094,0.00016052427235990763
steering,competence,random_055,-0.1,0.0125,-0.04375,0.075,20,norm_preserving,sd_matched,0.20350916901168176,-0.35243186657535763,-1.7317738964141094,0.00016052427235990763
steering,competence,random_055,-0.05,0.0125,-0.0375,0.0625,20,additive,sd_matched,0.20350916901168176,-0.17621593328767882,-0.8658869482070547,5.2161845815135166e-05
steering,competence,random_055,-0.05,0.0125,-0.0375,0.0625,20,norm_preserving,sd_matched,0.20350916901168176,-0.17621593328767882,-0.8658869482070547,5.2161845815135166e-05
steering,competence,random_055,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20350916901168176,0.0,0.0,0.0
steering,competence,random_055,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20350916901168176,0.0,0.0,0.0
steering,competence,random_055,0.05,-0.01875,-0.0625,0.03125,20,additive,sd_matched,0.20350916901168176,0.17621593328767882,0.8658869482070547,5.3571624448522925e-05
steering,competence,random_055,0.05,-0.01875,-0.0625,0.03125,20,norm_preserving,sd_matched,0.20350916901168176,0.17621593328767882,0.8658869482070547,5.3571624448522925e-05
steering,competence,random_055,0.1,0.0,-0.05,0.05625,20,additive,sd_matched,0.20350916901168176,0.35243186657535763,1.7317738964141094,0.00013016094453632832
steering,competence,random_055,0.1,0.0,-0.05,0.05625,20,norm_preserving,sd_matched,0.20350916901168176,0.35243186657535763,1.7317738964141094,0.00013016094453632832
steering,competence,random_056,-0.1,0.0,-0.04375,0.05,20,additive,sd_matched,0.20448867229066975,-0.35412814478536103,-1.7317738964141092,0.00022372692183125764
steering,competence,random_056,-0.1,0.0,-0.04375,0.05,20,norm_preserving,sd_matched,0.20448867229066975,-0.35412814478536103,-1.7317738964141092,0.00022372692183125764
steering,competence,random_056,-0.05,-0.00625,-0.05625,0.04375,20,additive,sd_matched,0.20448867229066975,-0.17706407239268052,-0.8658869482070546,8.545901073375717e-05
steering,competence,random_056,-0.05,-0.00625,-0.05625,0.04375,20,norm_preserving,sd_matched,0.20448867229066975,-0.17706407239268052,-0.8658869482070546,8.545901073375717e-05
steering,competence,random_056,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.20448867229066975,0.0,0.0,0.0
steering,competence,random_056,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.20448867229066975,0.0,0.0,0.0
steering,competence,random_056,0.05,0.0,-0.04375,0.0375,20,additive,sd_matched,0.20448867229066975,0.17706407239268052,0.8658869482070546,8.137360418913886e-05
steering,competence,random_056,0.05,0.0,-0.04375,0.0375,20,norm_preserving,sd_matched,0.20448867229066975,0.17706407239268052,0.8658869482070546,8.137360418913886e-05
steering,competence,random_056,0.1,0.025,-0.01875,0.075,20,additive,sd_matched,0.20448867229066975,0.35412814478536103,1.7317738964141092,0.0001954906474566087
steering,competence,random_056,0.1,0.025,-0.01875,0.075,20,norm_preserving,sd_matched,0.20448867229066975,0.35412814478536103,1.7317738964141092,0.0001954906474566087
steering,competence,random_057,-0.1,-0.00625,-0.05,0.04375,20,additive,sd_matched,0.21378626749567534,-0.3702294774608147,-1.7317738964141092,0.00011107383033959195
steering,competence,random_057,-0.1,-0.00625,-0.05,0.04375,20,norm_preserving,sd_matched,0.21378626749567534,-0.3702294774608147,-1.7317738964141092,0.00011107383033959195
steering,competence,random_057,-0.05,-0.0125,-0.05625,0.0375,20,additive,sd_matched,0.21378626749567534,-0.18511473873040735,-0.8658869482070546,5.837046410306357e-05
steering,competence,random_057,-0.05,-0.0125,-0.05625,0.0375,20,norm_preserving,sd_matched,0.21378626749567534,-0.18511473873040735,-0.8658869482070546,5.837046410306357e-05
steering,competence,random_057,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.21378626749567534,0.0,0.0,0.0
steering,competence,random_057,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.21378626749567534,0.0,0.0,0.0
steering,competence,random_057,0.05,0.00625,-0.025,0.04375,20,additive,sd_matched,0.21378626749567534,0.18511473873040735,0.8658869482070546,5.97206708334852e-05
steering,competence,random_057,0.05,0.00625,-0.025,0.04375,20,norm_preserving,sd_matched,0.21378626749567534,0.18511473873040735,0.8658869482070546,5.97206708334852e-05
steering,competence,random_057,0.1,0.03125,-0.00625,0.06875,20,additive,sd_matched,0.21378626749567534,0.3702294774608147,1.7317738964141092,9.201664943248034e-05
steering,competence,random_057,0.1,0.03125,-0.00625,0.06875,20,norm_preserving,sd_matched,0.21378626749567534,0.3702294774608147,1.7317738964141092,9.201664943248034e-05
steering,competence,random_058,-0.1,0.0,-0.0375,0.0375,20,additive,sd_matched,0.17252915148859335,-0.29878148091842144,-1.7317738964141094,0.00010403098713140935
steering,competence,random_058,-0.1,0.0,-0.0375,0.0375,20,norm_preserving,sd_matched,0.17252915148859335,-0.29878148091842144,-1.7317738964141094,0.00010403098713140935
steering,competence,random_058,-0.05,0.0125,-0.025,0.05625,20,additive,sd_matched,0.17252915148859335,-0.14939074045921072,-0.8658869482070547,4.1698225686559454e-05
steering,competence,random_058,-0.05,0.0125,-0.025,0.05625,20,norm_preserving,sd_matched,0.17252915148859335,-0.14939074045921072,-0.8658869482070547,4.1698225686559454e-05
steering,competence,random_058,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.17252915148859335,0.0,0.0,0.0
steering,competence,random_058,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.17252915148859335,0.0,0.0,0.0
steering,competence,random_058,0.05,0.025,-0.01875,0.0625,20,additive,sd_matched,0.17252915148859335,0.14939074045921072,0.8658869482070547,4.0944643842522055e-05
steering,competence,random_058,0.05,0.025,-0.01875,0.0625,20,norm_preserving,sd_matched,0.17252915148859335,0.14939074045921072,0.8658869482070547,4.0944643842522055e-05
steering,competence,random_058,0.1,0.0,-0.01875,0.01875,20,additive,sd_matched,0.17252915148859335,0.29878148091842144,1.7317738964141094,9.53466587816365e-05
steering,competence,random_058,0.1,0.0,-0.01875,0.01875,20,norm_preserving,sd_matched,0.17252915148859335,0.29878148091842144,1.7317738964141094,9.53466587816365e-05
steering,competence,random_059,-0.1,0.0125,-0.03125,0.0625,20,additive,sd_matched,0.24196212654629898,-0.41902369467372796,-1.7317738964141092,0.00021948158973827958
steering,competence,random_059,-0.1,0.0125,-0.03125,0.0625,20,norm_preserving,sd_matched,0.24196212654629898,-0.41902369467372796,-1.7317738964141092,0.00021948158973827958
steering,competence,random_059,-0.05,0.01875,-0.01875,0.06875,20,additive,sd_matched,0.24196212654629898,-0.20951184733686398,-0.8658869482070546,5.9692934883059934e-05
steering,competence,random_059,-0.05,0.01875,-0.01875,0.06875,20,norm_preserving,sd_matched,0.24196212654629898,-0.20951184733686398,-0.8658869482070546,5.9692934883059934e-05
steering,competence,random_059,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.24196212654629898,0.0,0.0,0.0
steering,competence,random_059,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.24196212654629898,0.0,0.0,0.0
steering,competence,random_059,0.05,0.0,-0.03125,0.03125,20,additive,sd_matched,0.24196212654629898,0.20951184733686398,0.8658869482070546,6.0697806475218385e-05
steering,competence,random_059,0.05,0.0,-0.03125,0.03125,20,norm_preserving,sd_matched,0.24196212654629898,0.20951184733686398,0.8658869482070546,6.0697806475218385e-05
steering,competence,random_059,0.1,0.025,-0.0125,0.0625,20,additive,sd_matched,0.24196212654629898,0.41902369467372796,1.7317738964141092,0.00017913516785483807
steering,competence,random_059,0.1,0.025,-0.0125,0.0625,20,norm_preserving,sd_matched,0.24196212654629898,0.41902369467372796,1.7317738964141092,0.00017913516785483807
steering,competence,random_060,-0.1,0.01875,-0.01875,0.0625,20,additive,sd_matched,0.18858431000652584,-0.32658538534256754,-1.7317738964141092,0.000109270797111094
steering,competence,random_060,-0.1,0.01875,-0.01875,0.0625,20,norm_preserving,sd_matched,0.18858431000652584,-0.32658538534256754,-1.7317738964141092,0.000109270797111094
steering,competence,random_060,-0.05,0.0125,-0.025,0.04375,20,additive,sd_matched,0.18858431000652584,-0.16329269267128377,-0.8658869482070546,4.295396138331853e-05
steering,competence,random_060,-0.05,0.0125,-0.025,0.04375,20,norm_preserving,sd_matched,0.18858431000652584,-0.16329269267128377,-0.8658869482070546,4.295396138331853e-05
steering,competence,random_060,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.18858431000652584,0.0,0.0,0.0
steering,competence,random_060,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.18858431000652584,0.0,0.0,0.0
steering,competence,random_060,0.05,-0.01875,-0.05,0.00625,20,additive,sd_matched,0.18858431000652584,0.16329269267128377,0.8658869482070546,4.224384974804707e-05
steering,competence,random_060,0.05,-0.01875,-0.05,0.00625,20,norm_preserving,sd_matched,0.18858431000652584,0.16329269267128377,0.8658869482070546,4.224384974804707e-05
steering,competence,random_060,0.1,0.00625,-0.04375,0.0625,20,additive,sd_matched,0.18858431000652584,0.32658538534256754,1.7317738964141092,0.0001294333051191643
steering,competence,random_060,0.1,0.00625,-0.04375,0.0625,20,norm_preserving,sd_matched,0.18858431000652584,0.32658538534256754,1.7317738964141092,0.0001294333051191643
steering,competence,random_061,-0.1,0.00625,-0.04375,0.05625,20,additive,sd_matched,0.211948676653809,-0.36704718560858096,-1.7317738964141092,0.0001258278061868623
