mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_004,0.1,-6.830078125,-23.642578125,competence,,random,004,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_004,0.1,-2.640625,19.640625,competence,,random,004,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_004,0.1,-5.3515625,15.0234375,competence,,random,004,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_004,0.1,-5.1171875,17.0078125,competence,,random,004,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_004,0.1,-9.3359375,12.6328125,competence,,random,004,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_004,0.1,-4.546875,17.203125,competence,,random,004,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_004,0.1,-6.20703125,15.23046875,competence,,random,004,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_004,0.1,-4.892578125,16.357421875,competence,,random,004,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_004,0.1,-9.765625,11.484375,competence,,random,004,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_004,0.1,-6.310546875,14.814453125,competence,,random,004,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_004,0.1,-5.171875,16.734375,competence,,random,004,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_005,-0.1,-7.3125,-24.71484375,competence,,random,005,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_005,-0.1,-7.5,-24.84375,competence,,random,005,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_005,-0.1,-7.75,-24.390625,competence,,random,005,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_005,-0.1,-6.0625,-22.9921875,competence,,random,005,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_005,-0.1,-7.1875,-24.69921875,competence,,random,005,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_005,-0.1,-6.625,-23.21875,competence,,random,005,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_005,-0.1,-7.125,-24.3046875,competence,,random,005,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_005,-0.1,-6.75,-24.265625,competence,,random,005,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_005,-0.1,-7.625,-24.8125,competence,,random,005,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_005,-0.1,-6.8125,-23.625,competence,,random,005,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_005,-0.1,-7.375,14.90625,competence,,random,005,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_005,-0.1,-7.4375,12.9375,competence,,random,005,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_005,-0.1,-7.0,15.125,competence,,random,005,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_005,-0.1,-7.5,14.46875,competence,,random,005,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_005,-0.1,-7.625,14.125,competence,,random,005,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_005,-0.1,-8.0625,13.375,competence,,random,005,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_005,-0.1,-7.0625,14.1875,competence,,random,005,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_005,-0.1,-8.09375,13.15625,competence,,random,005,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_005,-0.1,-8.0,13.125,competence,,random,005,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_005,-0.1,-7.4375,14.46875,competence,,random,005,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_005,-0.05,-4.375,-21.77734375,competence,,random,005,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_005,-0.05,-5.25,-22.59375,competence,,random,005,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_005,-0.05,-5.0,-21.640625,competence,,random,005,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_005,-0.05,-4.5,-21.4296875,competence,,random,005,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_005,-0.05,-5.0625,-22.57421875,competence,,random,005,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_005,-0.05,-4.875,-21.46875,competence,,random,005,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_005,-0.05,-5.4375,-22.6171875,competence,,random,005,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_005,-0.05,-4.9375,-22.453125,competence,,random,005,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_005,-0.05,-5.0,-22.1875,competence,,random,005,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_005,-0.05,-5.5,-22.3125,competence,,random,005,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_005,-0.05,-10.0625,12.21875,competence,,random,005,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_005,-0.05,-10.8125,9.5625,competence,,random,005,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_005,-0.05,-10.0625,12.0625,competence,,random,005,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_005,-0.05,-10.375,11.59375,competence,,random,005,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_005,-0.05,-10.125,11.625,competence,,random,005,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_005,-0.05,-10.6875,10.75,competence,,random,005,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_005,-0.05,-10.375,10.875,competence,,random,005,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_005,-0.05,-9.9375,11.3125,competence,,random,005,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_005,-0.05,-9.75,11.375,competence,,random,005,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_005,-0.05,-11.1875,10.71875,competence,,random,005,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_005,0.0,17.40234375,0.0,competence,,random,005,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_005,0.0,17.34375,0.0,competence,,random,005,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_005,0.0,16.640625,0.0,competence,,random,005,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_005,0.0,16.9296875,0.0,competence,,random,005,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_005,0.0,17.51171875,0.0,competence,,random,005,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_005,0.0,16.59375,0.0,competence,,random,005,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_005,0.0,17.1796875,0.0,competence,,random,005,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_005,0.0,17.515625,0.0,competence,,random,005,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_005,0.0,17.1875,0.0,competence,,random,005,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_005,0.0,16.8125,0.0,competence,,random,005,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_005,0.0,-22.28125,0.0,competence,,random,005,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_005,0.0,-20.375,0.0,competence,,random,005,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_005,0.0,-22.125,0.0,competence,,random,005,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_005,0.0,-21.96875,0.0,competence,,random,005,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_005,0.0,-21.75,0.0,competence,,random,005,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_005,0.0,-21.4375,0.0,competence,,random,005,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_005,0.0,-21.25,0.0,competence,,random,005,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_005,0.0,-21.25,0.0,competence,,random,005,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_005,0.0,-21.125,0.0,competence,,random,005,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_005,0.0,-21.90625,0.0,competence,,random,005,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_005,0.05,9.1015625,-8.30078125,competence,,random,005,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_005,0.05,8.66015625,-8.68359375,competence,,random,005,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_005,0.05,7.00390625,-9.63671875,competence,,random,005,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_005,0.05,6.453125,-10.4765625,competence,,random,005,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_005,0.05,7.8515625,-9.66015625,competence,,random,005,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_005,0.05,6.8671875,-9.7265625,competence,,random,005,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_005,0.05,6.5,-10.6796875,competence,,random,005,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_005,0.05,6.65625,-10.859375,competence,,random,005,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_005,0.05,8.2109375,-8.9765625,competence,,random,005,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_005,0.05,7.03125,-9.78125,competence,,random,005,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_005,0.05,-1.59375,20.6875,competence,,random,005,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_005,0.05,-3.125,17.25,competence,,random,005,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_005,0.05,-3.71875,18.40625,competence,,random,005,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_005,0.05,-4.3125,17.65625,competence,,random,005,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_005,0.05,-3.78125,17.96875,competence,,random,005,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_005,0.05,-2.78125,18.65625,competence,,random,005,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_005,0.05,-4.140625,17.109375,competence,,random,005,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_005,0.05,-4.359375,16.890625,competence,,random,005,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_005,0.05,-4.0,17.125,competence,,random,005,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_005,0.05,-3.5,18.40625,competence,,random,005,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_005,0.1,0.99609375,-16.40625,competence,,random,005,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_005,0.1,0.8671875,-16.4765625,competence,,random,005,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_005,0.1,1.33984375,-15.30078125,competence,,random,005,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_005,0.1,-0.2265625,-17.15625,competence,,random,005,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_005,0.1,0.171875,-17.33984375,competence,,random,005,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_005,0.1,-0.6640625,-17.2578125,competence,,random,005,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_005,0.1,-0.0625,-17.2421875,competence,,random,005,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_005,0.1,-0.095703125,-17.611328125,competence,,random,005,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_005,0.1,-0.21875,-17.40625,competence,,random,005,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_005,0.1,-0.18359375,-16.99609375,competence,,random,005,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_005,0.1,-0.6875,21.59375,competence,,random,005,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_005,0.1,0.814453125,21.189453125,competence,,random,005,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_005,0.1,0.8125,22.9375,competence,,random,005,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_005,0.1,-1.78125,20.1875,competence,,random,005,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_005,0.1,0.296875,22.046875,competence,,random,005,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_005,0.1,-0.201171875,21.236328125,competence,,random,005,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_005,0.1,-0.375,20.875,competence,,random,005,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_005,0.1,-0.578125,20.671875,competence,,random,005,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_005,0.1,1.1015625,22.2265625,competence,,random,005,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_005,0.1,-0.203125,21.703125,competence,,random,005,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_006,-0.1,-4.40625,-21.80859375,competence,,random,006,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_006,-0.1,-6.27734375,-23.62109375,competence,,random,006,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_006,-0.1,-5.4677734375,-22.1083984375,competence,,random,006,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_006,-0.1,-4.8125,-21.7421875,competence,,random,006,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_006,-0.1,-5.6640625,-23.17578125,competence,,random,006,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_006,-0.1,-6.0,-22.59375,competence,,random,006,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_006,-0.1,-4.5,-21.6796875,competence,,random,006,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_006,-0.1,-4.875,-22.390625,competence,,random,006,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_006,-0.1,-7.755859375,-24.943359375,competence,,random,006,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_006,-0.1,-5.5078125,-22.3203125,competence,,random,006,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_006,-0.1,-5.96875,16.3125,competence,,random,006,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_006,-0.1,-6.8046875,13.5703125,competence,,random,006,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_006,-0.1,-6.173828125,15.951171875,competence,,random,006,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_006,-0.1,-6.34375,15.625,competence,,random,006,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_006,-0.1,-6.609375,15.140625,competence,,random,006,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_006,-0.1,-6.40625,15.03125,competence,,random,006,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_006,-0.1,-4.78125,16.46875,competence,,random,006,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_006,-0.1,-5.09375,16.15625,competence,,random,006,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_006,-0.1,-7.85546875,13.26953125,competence,,random,006,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_006,-0.1,-6.4296875,15.4765625,competence,,random,006,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_006,-0.05,-3.03125,-20.43359375,competence,,random,006,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_006,-0.05,-2.40625,-19.75,competence,,random,006,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_006,-0.05,-2.40625,-19.046875,competence,,random,006,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_006,-0.05,-1.263671875,-18.193359375,competence,,random,006,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_006,-0.05,-2.2734375,-19.78515625,competence,,random,006,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_006,-0.05,-1.837890625,-18.431640625,competence,,random,006,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_006,-0.05,-2.1273193359375,-19.3070068359375,competence,,random,006,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_006,-0.05,-2.271484375,-19.787109375,competence,,random,006,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_006,-0.05,-2.625,-19.8125,competence,,random,006,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_006,-0.05,-2.41796875,-19.23046875,competence,,random,006,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_006,-0.05,-10.734375,11.546875,competence,,random,006,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_006,-0.05,-8.4296875,11.9453125,competence,,random,006,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_006,-0.05,-10.7109375,11.4140625,competence,,random,006,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_006,-0.05,-10.421875,11.546875,competence,,random,006,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_006,-0.05,-9.2421875,12.5078125,competence,,random,006,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_006,-0.05,-9.81640625,11.62109375,competence,,random,006,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_006,-0.05,-8.603515625,12.646484375,competence,,random,006,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_006,-0.05,-9.640625,11.609375,competence,,random,006,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_006,-0.05,-10.578125,10.546875,competence,,random,006,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_006,-0.05,-10.6875,11.21875,competence,,random,006,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_006,0.0,17.40234375,0.0,competence,,random,006,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_006,0.0,17.34375,0.0,competence,,random,006,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_006,0.0,16.640625,0.0,competence,,random,006,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_006,0.0,16.9296875,0.0,competence,,random,006,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_006,0.0,17.51171875,0.0,competence,,random,006,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_006,0.0,16.59375,0.0,competence,,random,006,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_006,0.0,17.1796875,0.0,competence,,random,006,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_006,0.0,17.515625,0.0,competence,,random,006,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_006,0.0,17.1875,0.0,competence,,random,006,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_006,0.0,16.8125,0.0,competence,,random,006,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_006,0.0,-22.28125,0.0,competence,,random,006,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_006,0.0,-20.375,0.0,competence,,random,006,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_006,0.0,-22.125,0.0,competence,,random,006,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_006,0.0,-21.96875,0.0,competence,,random,006,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_006,0.0,-21.75,0.0,competence,,random,006,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_006,0.0,-21.4375,0.0,competence,,random,006,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_006,0.0,-21.25,0.0,competence,,random,006,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_006,0.0,-21.25,0.0,competence,,random,006,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_006,0.0,-21.125,0.0,competence,,random,006,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_006,0.0,-21.90625,0.0,competence,,random,006,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_006,0.05,-6.5,-23.90234375,competence,,random,006,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_006,0.05,-9.875,-27.21875,competence,,random,006,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_006,0.05,-9.6796875,-26.3203125,competence,,random,006,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_006,0.05,-7.125,-24.0546875,competence,,random,006,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_006,0.05,-9.453125,-26.96484375,competence,,random,006,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_006,0.05,-7.96875,-24.5625,competence,,random,006,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_006,0.05,-7.40625,-24.5859375,competence,,random,006,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_006,0.05,-9.828125,-27.34375,competence,,random,006,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_006,0.05,-8.328125,-25.515625,competence,,random,006,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_006,0.05,-9.046875,-25.859375,competence,,random,006,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_006,0.05,-15.7265625,6.5546875,competence,,random,006,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_006,0.05,-17.453125,2.921875,competence,,random,006,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_006,0.05,-17.5546875,4.5703125,competence,,random,006,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_006,0.05,-18.38671875,3.58203125,competence,,random,006,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_006,0.05,-17.3359375,4.4140625,competence,,random,006,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_006,0.05,-17.25,4.1875,competence,,random,006,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_006,0.05,-17.375,3.875,competence,,random,006,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_006,0.05,-17.76953125,3.48046875,competence,,random,006,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_006,0.05,-17.75,3.375,competence,,random,006,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_006,0.05,-19.078125,2.828125,competence,,random,006,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_006,0.1,-4.625,-22.02734375,competence,,random,006,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_006,0.1,-4.375,-21.71875,competence,,random,006,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_006,0.1,-5.0625,-21.703125,competence,,random,006,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_006,0.1,-4.375,-21.3046875,competence,,random,006,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_006,0.1,-5.75,-23.26171875,competence,,random,006,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_006,0.1,-3.8125,-20.40625,competence,,random,006,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_006,0.1,-3.875,-21.0546875,competence,,random,006,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_006,0.1,-6.125,-23.640625,competence,,random,006,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_006,0.1,-4.3125,-21.5,competence,,random,006,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_006,0.1,-4.75,-21.5625,competence,,random,006,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_006,0.1,-4.8125,17.46875,competence,,random,006,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_006,0.1,-5.125,15.25,competence,,random,006,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_006,0.1,-5.75,16.375,competence,,random,006,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_006,0.1,-4.8125,17.15625,competence,,random,006,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_006,0.1,-5.875,15.875,competence,,random,006,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_006,0.1,-5.125,16.3125,competence,,random,006,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_006,0.1,-5.5,15.75,competence,,random,006,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_006,0.1,-6.5,14.75,competence,,random,006,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_006,0.1,-5.375,15.75,competence,,random,006,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_006,0.1,-6.375,15.53125,competence,,random,006,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_007,-0.1,-2.6202392578125,-20.0225830078125,competence,,random,007,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,-0.1,1.462890625,-15.880859375,competence,,random,007,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,-0.1,0.9296875,-15.7109375,competence,,random,007,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_007,-0.1,2.6875,-14.2421875,competence,,random,007,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_007,-0.1,2.7578125,-14.75390625,competence,,random,007,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_007,-0.1,1.001953125,-15.591796875,competence,,random,007,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_007,-0.1,1.421630859375,-15.758056640625,competence,,random,007,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_007,-0.1,1.125,-16.390625,competence,,random,007,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_007,-0.1,1.6484375,-15.5390625,competence,,random,007,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_007,-0.1,1.62109375,-15.19140625,competence,,random,007,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_007,-0.1,-4.02734375,18.25390625,competence,,random,007,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_007,-0.1,0.3046875,20.6796875,competence,,random,007,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_007,-0.1,1.43359375,23.55859375,competence,,random,007,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_007,-0.1,1.6796875,23.6484375,competence,,random,007,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_007,-0.1,1.0859375,22.8359375,competence,,random,007,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_007,-0.1,0.4453125,21.8828125,competence,,random,007,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_007,-0.1,0.10546875,21.35546875,competence,,random,007,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_007,-0.1,0.0703125,21.3203125,competence,,random,007,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_007,-0.1,1.0,22.125,competence,,random,007,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_007,-0.1,-0.14599609375,21.76025390625,competence,,random,007,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_007,-0.05,8.03125,-9.37109375,competence,,random,007,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,-0.05,9.078125,-8.265625,competence,,random,007,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,-0.05,10.515625,-6.125,competence,,random,007,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_007,-0.05,11.5625,-5.3671875,competence,,random,007,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_007,-0.05,11.25,-6.26171875,competence,,random,007,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_007,-0.05,11.09375,-5.5,competence,,random,007,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_007,-0.05,8.90625,-8.2734375,competence,,random,007,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_007,-0.05,11.71875,-5.796875,competence,,random,007,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_007,-0.05,9.65625,-7.53125,competence,,random,007,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_007,-0.05,10.53125,-6.28125,competence,,random,007,raw
