model,layer,width,vector,rank,feature_idx,effect,mean_activation,activation_frequency,top_story_ids,top_story_conditions,neuronpedia_url
google/gemma-3-12b-it,31,16k,competence_specific,39,745,-15.041618347167969,56.681068420410156,0.055,low_competence_t096_s00195;high_competence_t096_s00194;high_warmth_t096_s00192;high_warmth_t017_s00068;low_warmth_t096_s00193,low_competence;high_competence;high_warmth;high_warmth;low_warmth,
google/gemma-3-12b-it,31,16k,competence_specific,40,1220,-15.026395797729492,13.962288856506348,0.03,high_competence_t027_s00086;low_competence_t058_s00139;low_competence_t026_s00083;low_competence_t005_s00039;low_warmth_t026_s00081,high_competence;low_competence;low_competence;low_competence;low_warmth,
google/gemma-3-12b-it,31,16k,competence_specific,41,200,15.016769409179688,3.754192590713501,0.005,high_competence_t016_s00066;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,42,7574,15.002581596374512,3.750645399093628,0.005,high_competence_t007_s00046;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,43,9797,14.852583885192871,3.7131459712982178,0.005,high_competence_t069_s00154;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,44,11528,14.748499870300293,3.6871249675750732,0.005,high_competence_t046_s00110;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,45,14478,-14.709318161010742,3.6773297786712646,0.005,low_competence_t057_s00135;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,46,2173,14.675533294677734,3.6688833236694336,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,47,627,-14.67300796508789,48.2807731628418,0.08,low_competence_t065_s00015;high_competence_t076_s00158;low_competence_t076_s00159;low_warmth_t036_s00097;high_warmth_t077_s00160,low_competence;high_competence;low_competence;low_warmth;high_warmth,
google/gemma-3-12b-it,31,16k,competence_specific,48,7669,14.481696128845215,3.620424270629883,0.005,high_competence_t027_s00086;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,49,11723,14.452967643737793,3.6132419109344482,0.005,high_competence_t019_s00006;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,50,5834,-14.258281707763672,18.974685668945312,0.02,high_competence_t066_s00142;low_competence_t066_s00143;low_competence_t002_s00027;high_warmth_t066_s00140;low_competence_t087_s00183,high_competence;low_competence;low_competence;high_warmth;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,51,9310,14.14066219329834,3.535165786743164,0.005,high_competence_t007_s00046;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,52,10472,14.061481475830078,3.5153703689575195,0.005,high_competence_t057_s00134;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,53,2951,-13.884719848632812,6.232376575469971,0.01,low_competence_t025_s00079;high_warmth_t025_s00076;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,54,10150,13.837430953979492,3.459357976913452,0.005,high_competence_t035_s00094;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,55,5688,13.810810089111328,35.8963508605957,0.045,high_competence_t006_s00042;low_competence_t008_s00051;high_competence_t008_s00050;low_competence_t006_s00043;high_competence_t007_s00046,high_competence;low_competence;high_competence;low_competence;high_competence,
google/gemma-3-12b-it,31,16k,competence_specific,56,6569,-13.716289520263672,3.429072618484497,0.005,low_competence_t096_s00195;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t088_s00187;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,57,1799,13.34396743774414,3.335991859436035,0.005,high_competence_t037_s00102;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,58,16340,13.269145011901855,3.317286491394043,0.005,high_competence_t047_s00114;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,59,2069,-13.265717506408691,3.316429376602173,0.005,low_competence_t025_s00079;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,60,5594,13.148962020874023,15.97995376586914,0.025,high_competence_t009_s00054;low_competence_t009_s00055;high_competence_t085_s00174;high_competence_t086_s00178;low_competence_t086_s00179,high_competence;low_competence;high_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,61,11587,-12.811800003051758,3.2029502391815186,0.005,low_competence_t068_s00151;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,62,15652,-12.735441207885742,3.1838605403900146,0.005,low_competence_t065_s00015;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,63,5814,12.636903762817383,9.847650527954102,0.015,high_competence_t008_s00050;high_warmth_t008_s00048;high_competence_t065_s00014;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,64,3762,-12.477253913879395,8.689996719360352,0.015,low_competence_t007_s00047;high_warmth_t045_s00008;low_warmth_t045_s00009;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,65,411,12.461688995361328,3.115422248840332,0.005,high_competence_t066_s00142;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,66,10351,-12.415289878845215,3.103822708129883,0.005,low_competence_t036_s00099;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,67,2610,12.413619995117188,3.103405237197876,0.005,high_competence_t088_s00186;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,68,6018,12.384299278259277,9.427948951721191,0.015,low_warmth_t078_s00165;high_competence_t048_s00118;low_warmth_t049_s00121;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;high_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,69,8982,-12.366536140441895,3.0916342735290527,0.005,low_competence_t010_s00059;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,70,13196,12.27204704284668,3.06801176071167,0.005,high_competence_t018_s00074;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,71,6553,12.227495193481445,3.0568737983703613,0.005,high_competence_t069_s00154;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,72,7521,-12.037476539611816,3.009369134902954,0.005,low_competence_t016_s00067;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,73,3120,11.977993965148926,2.9944984912872314,0.005,high_competence_t069_s00154;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,74,16225,11.963945388793945,2.9909863471984863,0.005,high_competence_t055_s00126;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,75,3389,11.961724281311035,2.990431308746338,0.005,high_competence_t028_s00090;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,76,4703,11.948843955993652,2.987210988998413,0.005,high_competence_t038_s00106;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,77,5725,11.935121536254883,2.9837806224823,0.005,high_competence_t017_s00070;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,78,8239,11.87703800201416,2.969259738922119,0.005,high_competence_t077_s00162;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,79,7939,11.85351276397705,2.9633781909942627,0.005,high_competence_t085_s00174;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,80,1043,11.812268257141113,2.9530670642852783,0.005,high_competence_t078_s00166;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,81,912,-11.708038330078125,13.199726104736328,0.025,low_competence_t017_s00071;high_competence_t018_s00074;low_competence_t015_s00063;low_competence_t088_s00187;high_competence_t004_s00034,low_competence;high_competence;low_competence;low_competence;high_competence,
google/gemma-3-12b-it,31,16k,competence_specific,82,8204,11.688024520874023,33.11125564575195,0.05,low_warmth_t026_s00081;high_warmth_t046_s00108;low_warmth_t046_s00109;low_warmth_t049_s00121;high_warmth_t049_s00120,low_warmth;high_warmth;low_warmth;low_warmth;high_warmth,
google/gemma-3-12b-it,31,16k,competence_specific,83,3282,-11.65976333618164,11.7396821975708,0.02,high_warmth_t096_s00192;low_competence_t096_s00195;high_warmth_t035_s00092;high_warmth_t097_s00196;low_competence_t087_s00183,high_warmth;low_competence;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,84,7898,11.644335746765137,2.911083936691284,0.005,high_competence_t056_s00130;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,85,1059,11.565056800842285,19.19702911376953,0.03,high_competence_t087_s00182;high_competence_t015_s00062;low_competence_t087_s00183;high_competence_t016_s00066;low_competence_t016_s00067,high_competence;high_competence;low_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,86,15954,11.553241729736328,2.888310432434082,0.005,high_competence_t076_s00158;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,87,9801,-11.521198272705078,2.8802995681762695,0.005,low_competence_t048_s00119;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,88,2536,11.450060844421387,2.8625152111053467,0.005,high_competence_t010_s00058;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,89,4215,-11.440401077270508,2.860100507736206,0.005,low_competence_t015_s00063;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,90,3380,-11.380036354064941,2.8450090885162354,0.005,low_competence_t075_s00019;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,91,851,-11.379429817199707,8.837416648864746,0.015,low_competence_t065_s00015;low_warmth_t078_s00165;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,92,11835,11.325706481933594,2.8314266204833984,0.005,high_competence_t047_s00114;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,93,16260,-11.284730911254883,2.8211829662323,0.005,low_competence_t067_s00147;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,94,8652,-11.189088821411133,2.7972724437713623,0.005,low_competence_t037_s00103;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,95,5707,11.188319206237793,2.7970798015594482,0.005,high_competence_t079_s00170;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,96,2828,-11.150404930114746,2.7876012325286865,0.005,low_competence_t025_s00079;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,97,1317,11.130938529968262,7.820947170257568,0.015,high_competence_t027_s00086;high_competence_t005_s00038;high_warmth_t005_s00036;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_competence;high_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,98,2057,-10.852858543395996,2.713214635848999,0.005,low_competence_t056_s00131;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,99,9270,-10.809391975402832,2.702347993850708,0.005,low_competence_t077_s00163;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,16k,competence_specific,100,7301,10.724992752075195,2.681248188018799,0.005,high_competence_t002_s00026;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,1,1921,-195.6688995361328,79.19131469726562,0.165,low_competence_t005_s00039;low_warmth_t002_s00025;low_warmth_t068_s00149;low_warmth_t065_s00013;low_competence_t002_s00027,low_competence;low_warmth;low_warmth;low_warmth;low_competence,
google/gemma-3-12b-it,31,65k,warmth,2,820,-127.29458618164062,95.6713638305664,0.115,low_warmth_t026_s00081;low_warmth_t037_s00101;low_warmth_t095_s00189;low_competence_t095_s00191;low_warmth_t035_s00093,low_warmth;low_warmth;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,3,1130,-108.3856201171875,72.6632308959961,0.15,high_warmth_t004_s00032;low_competence_t005_s00039;low_warmth_t003_s00029;low_competence_t006_s00043;low_warmth_t001_s00021,high_warmth;low_competence;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,4,1057,93.41849517822266,28.065210342407227,0.055,high_warmth_t019_s00004;high_warmth_t086_s00176;high_warmth_t006_s00040;high_warmth_t015_s00060;high_warmth_t004_s00032,high_warmth;high_warmth;high_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,5,2670,88.40878295898438,61.373779296875,0.115,high_warmth_t007_s00044;low_competence_t097_s00199;high_competence_t056_s00130;high_competence_t007_s00046;high_competence_t085_s00174,high_warmth;low_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,warmth,6,6198,-83.72726440429688,285.5693054199219,0.47,high_warmth_t038_s00104;low_warmth_t038_s00105;low_warmth_t037_s00101;low_warmth_t096_s00193;low_warmth_t067_s00145,high_warmth;low_warmth;low_warmth;low_warmth;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,7,6068,-81.85517883300781,265.4287414550781,0.515,low_warmth_t049_s00121;high_warmth_t049_s00120;high_warmth_t038_s00104;high_warmth_t016_s00064;low_competence_t016_s00067,low_warmth;high_warmth;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,warmth,8,1463,51.659759521484375,89.02999877929688,0.135,high_warmth_t009_s00052;high_competence_t009_s00054;high_competence_t079_s00170;low_warmth_t009_s00053;high_competence_t010_s00058,high_warmth;high_competence;high_competence;low_warmth;high_competence,
google/gemma-3-12b-it,31,65k,warmth,9,11290,-51.38082504272461,12.845205307006836,0.02,low_warmth_t006_s00041;low_warmth_t079_s00169;low_warmth_t005_s00037;low_warmth_t026_s00081;low_competence_t097_s00199,low_warmth;low_warmth;low_warmth;low_warmth;low_competence,
google/gemma-3-12b-it,31,65k,warmth,10,1586,-49.28854751586914,29.592195510864258,0.08,high_competence_t001_s00022;low_competence_t003_s00031;low_warmth_t069_s00153;low_competence_t001_s00023;low_warmth_t068_s00149,high_competence;low_competence;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,11,2244,48.26739501953125,19.082632064819336,0.025,high_warmth_t047_s00112;high_warmth_t045_s00008;low_warmth_t045_s00009;high_warmth_t007_s00044;high_warmth_t028_s00088,high_warmth;high_warmth;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,12,1925,-46.777488708496094,75.36328887939453,0.155,high_competence_t001_s00022;low_competence_t077_s00163;high_warmth_t025_s00076;low_competence_t017_s00071;low_competence_t079_s00171,high_competence;low_competence;high_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,13,168,46.13300323486328,20.789583206176758,0.035,high_warmth_t026_s00080;high_warmth_t095_s00188;high_warmth_t055_s00124;high_warmth_t028_s00088;high_warmth_t035_s00092,high_warmth;high_warmth;high_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,14,7685,-36.21943664550781,44.939334869384766,0.065,low_warmth_t028_s00089;low_warmth_t036_s00097;low_warmth_t026_s00081;high_warmth_t026_s00080;high_warmth_t095_s00188,low_warmth;low_warmth;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,15,3191,-34.619842529296875,179.560546875,0.22,high_warmth_t008_s00048;low_warmth_t002_s00025;low_warmth_t008_s00049;high_warmth_t087_s00180;high_competence_t010_s00058,high_warmth;low_warmth;low_warmth;high_warmth;high_competence,
google/gemma-3-12b-it,31,65k,warmth,16,744,33.35752487182617,37.878562927246094,0.05,high_competence_t049_s00122;high_competence_t006_s00042;high_warmth_t049_s00120;high_warmth_t006_s00040;low_competence_t046_s00111,high_competence;high_competence;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,warmth,17,2286,29.50448989868164,7.37612247467041,0.01,high_warmth_t079_s00168;high_warmth_t048_s00116;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,18,235,29.210712432861328,45.191864013671875,0.065,high_competence_t008_s00050;high_competence_t006_s00042;high_competence_t009_s00054;high_competence_t067_s00146;high_competence_t004_s00034,high_competence;high_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,warmth,19,9240,28.9155330657959,30.647653579711914,0.045,high_warmth_t004_s00032;low_warmth_t004_s00033;low_competence_t004_s00035;high_competence_t004_s00034;high_warmth_t096_s00192,high_warmth;low_warmth;low_competence;high_competence;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,20,28133,-27.491605758666992,6.872901439666748,0.01,low_warmth_t001_s00021;low_warmth_t085_s00173;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,21,5546,27.28832244873047,15.104881286621094,0.025,high_warmth_t028_s00088;high_warmth_t077_s00160;high_warmth_t035_s00092;high_competence_t028_s00090;low_warmth_t035_s00093,high_warmth;high_warmth;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,22,12761,27.19830322265625,17.88800048828125,0.025,low_competence_t007_s00047;high_warmth_t007_s00044;high_competence_t045_s00010;high_competence_t007_s00046;high_warmth_t045_s00008,low_competence;high_warmth;high_competence;high_competence;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,23,1640,25.665637969970703,21.01192855834961,0.025,high_warmth_t028_s00088;high_competence_t097_s00198;high_warmth_t056_s00128;high_competence_t028_s00090;low_warmth_t056_s00129,high_warmth;high_competence;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,24,14470,-24.95425033569336,6.238563060760498,0.01,low_warmth_t025_s00077;low_warmth_t095_s00189;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,25,446,-24.309940338134766,9.205381393432617,0.015,low_warmth_t078_s00165;low_competence_t095_s00191;low_warmth_t076_s00157;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,26,1980,24.16817855834961,76.66287231445312,0.13,high_competence_t017_s00070;high_competence_t007_s00046;high_competence_t008_s00050;high_competence_t077_s00162;high_competence_t010_s00058,high_competence;high_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,warmth,27,3917,23.54294204711914,5.885735511779785,0.01,high_warmth_t046_s00108;high_warmth_t095_s00188;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,28,47888,-23.121044158935547,8.409111022949219,0.015,low_warmth_t005_s00037;low_warmth_t058_s00137;low_competence_t005_s00039;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,29,763,23.09805679321289,35.73992156982422,0.045,low_competence_t087_s00183;high_competence_t087_s00182;high_competence_t016_s00066;low_competence_t016_s00067;high_competence_t003_s00030,low_competence;high_competence;high_competence;low_competence;high_competence,
google/gemma-3-12b-it,31,65k,warmth,30,4562,22.792343139648438,14.066337585449219,0.025,high_competence_t036_s00098;high_warmth_t036_s00096;high_warmth_t026_s00080;low_competence_t036_s00099;high_competence_t095_s00190,high_competence;high_warmth;high_warmth;low_competence;high_competence,
google/gemma-3-12b-it,31,65k,warmth,31,782,-22.285869598388672,5.571467876434326,0.01,low_warmth_t027_s00085;low_warmth_t047_s00113;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,32,1667,-22.141557693481445,18.54532241821289,0.03,low_competence_t002_s00027;low_competence_t007_s00047;low_competence_t005_s00039;low_warmth_t047_s00113;low_warmth_t045_s00009,low_competence;low_competence;low_competence;low_warmth;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,33,6735,21.71680450439453,5.429201126098633,0.01,high_warmth_t067_s00144;high_warmth_t095_s00188;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,34,534,21.476957321166992,16.854555130004883,0.02,high_warmth_t067_s00144;high_competence_t066_s00142;low_competence_t066_s00143;high_competence_t007_s00046;low_competence_t087_s00183,high_warmth;high_competence;low_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,warmth,35,2416,-20.87457275390625,181.5419921875,0.24,high_warmth_t057_s00132;low_warmth_t019_s00005;low_warmth_t026_s00081;high_competence_t057_s00134;high_warmth_t026_s00080,high_warmth;low_warmth;low_warmth;high_competence;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,36,21349,19.29705047607422,9.835262298583984,0.02,high_warmth_t087_s00180;low_warmth_t016_s00065;high_warmth_t009_s00052;high_warmth_t016_s00064;low_competence_t097_s00199,high_warmth;low_warmth;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,warmth,37,6444,18.680522918701172,10.341377258300781,0.025,high_warmth_t047_s00112;high_competence_t078_s00166;low_competence_t096_s00195;low_competence_t078_s00167;high_warmth_t096_s00192,high_warmth;high_competence;low_competence;low_competence;high_warmth,
google/gemma-3-12b-it,31,65k,warmth,38,3369,18.49919891357422,25.791715621948242,0.045,high_warmth_t035_s00092;high_warmth_t017_s00068;low_competence_t028_s00091;high_competence_t028_s00090;low_warmth_t017_s00069,high_warmth;high_warmth;low_competence;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,warmth,39,1862,-17.780672073364258,4.4451680183410645,0.005,low_warmth_t025_s00077;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,
