mode,axis,direction,strength,effect,ci_low,ci_high,n_stories,n_topics,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_032,-0.05,-5.165576171875,-5.532003173828125,-4.840371093750001,20,10,competence,,random,032,denoised
steering,competence,random_032,0.0,0.0,0.0,0.0,20,10,competence,,random,032,denoised
steering,competence,random_032,0.05,-3.401953125,-3.7662402343749997,-3.0097412109375004,20,10,competence,,random,032,denoised
steering,competence,random_032,0.1,2.187890625,1.7567919921875002,2.601376953125,20,10,competence,,random,032,denoised
steering,competence,random_033,-0.1,8.3706298828125,7.574697875976563,9.125125122070312,20,10,competence,,random,033,denoised
steering,competence,random_033,-0.05,-2.4463623046875,-2.866778564453125,-2.0441900634765626,20,10,competence,,random,033,denoised
steering,competence,random_033,0.0,0.0,0.0,0.0,20,10,competence,,random,033,denoised
steering,competence,random_033,0.05,-4.834130859375,-5.353846435546875,-4.29267822265625,20,10,competence,,random,033,denoised
steering,competence,random_033,0.1,-2.25615234375,-2.6302221679687503,-1.948232421875,20,10,competence,,random,033,denoised
steering,competence,random_034,-0.1,-16.6351806640625,-17.1820751953125,-16.1660546875,20,10,competence,,random,034,denoised
steering,competence,random_034,-0.05,-1.715234375,-2.4490332031249995,-1.1352734375000004,20,10,competence,,random,034,denoised
steering,competence,random_034,0.0,0.0,0.0,0.0,20,10,competence,,random,034,denoised
steering,competence,random_034,0.05,-3.0125137329101563,-3.296988143920898,-2.758173828125,20,10,competence,,random,034,denoised
steering,competence,random_034,0.1,-2.14754638671875,-3.0687075805664064,-1.2660375976562501,20,10,competence,,random,034,denoised
steering,competence,random_035,-0.1,0.18349609375,-0.4853515625,0.8306640625,20,10,competence,,random,035,denoised
steering,competence,random_035,-0.05,0.165325927734375,-0.18359085083007787,0.5547660827636717,20,10,competence,,random,035,denoised
steering,competence,random_035,0.0,0.0,0.0,0.0,20,10,competence,,random,035,denoised
steering,competence,random_035,0.05,-8.612890625,-8.876376953125,-8.35173828125,20,10,competence,,random,035,denoised
steering,competence,random_035,0.1,7.60399169921875,6.714973449707031,8.392475585937499,20,10,competence,,random,035,denoised
steering,competence,random_036,-0.1,-9.888671875,-10.240629882812499,-9.574560546875,20,10,competence,,random,036,denoised
steering,competence,random_036,-0.05,3.8255859375,3.2683105468750004,4.353623046875,20,10,competence,,random,036,denoised
steering,competence,random_036,0.0,0.0,0.0,0.0,20,10,competence,,random,036,denoised
steering,competence,random_036,0.05,-5.04765625,-5.7010693359375,-4.427285156250001,20,10,competence,,random,036,denoised
steering,competence,random_036,0.1,6.762890625,6.306225585937501,7.223447265625,20,10,competence,,random,036,denoised
steering,competence,random_037,-0.1,-3.2814208984375,-3.5216143798828123,-3.0440673828125,20,10,competence,,random,037,denoised
steering,competence,random_037,-0.05,1.8125,1.4181591796875002,2.1962988281249998,20,10,competence,,random,037,denoised
steering,competence,random_037,0.0,0.0,0.0,0.0,20,10,competence,,random,037,denoised
steering,competence,random_037,0.05,1.1962890625,0.9334765625000002,1.4821533203124992,20,10,competence,,random,037,denoised
