name,human_warm,human_competent,study,n_raters,model_warmth,model_competence,callback_margin
jermaine,49.74918566775244,51.16938110749186,bertrand,307,0.9626736640930176,5.267538547515869,21.5
jerry,57.5,42.5,neumark,2,0.7640082836151123,5.423711776733398,20.8125
jill,60.932038834951456,60.8252427184466,bertrand,309,0.8395881652832031,5.288970947265625,21.0625
jill wilson,61.93333333333333,69.93333333333334,oreopoulos,15,0.8020073175430298,5.481268405914307,21.8125
jilue,52.5,46.0,neumark,2,1.152625560760498,5.446663856506348,21.25
joan,53.48514851485149,62.75247524752475,farber,101,0.9841201305389404,5.482907295227051,20.875
john,44.0,28.0,neumark,1,0.7157442569732666,5.3021464347839355,20.8125
john martin,63.833333333333336,80.25,oreopoulos,12,0.796572208404541,5.588611602783203,20.875
john mueller,55.275,71.65,widner,40,0.6913601160049438,5.451066017150879,21.0
jonathan,63.5,54.5,neumark,4,0.7883366346359253,5.346172332763672,20.75
jonathon,67.0,65.0,neumark,1,1.1368447542190552,5.451367378234863,20.9375
joseph,42.5,37.5,neumark,2,0.7024965286254883,5.3861565589904785,20.3125
joshua,62.689655172413794,66.54187192118226,flake_leasure,203,0.7985265851020813,5.2519683837890625,20.875
joyce,54.0,65.0,neumark,1,0.8514149188995361,5.398430347442627,21.0
judith,25.0,65.0,neumark,1,0.923363447189331,5.512388229370117,21.375
judy,24.0,16.0,neumark,1,0.9653269052505493,5.473199844360352,21.4375
julie,68.24630541871922,62.12807881773399,flake_leasure,203,0.9146902561187744,5.419790744781494,21.3125
justin,61.204878048780486,63.31707317073171,flake_leasure,205,0.8474082946777344,5.398214817047119,20.8125
kareem,49.09120521172638,52.188925081433226,bertrand,307,1.1701295375823975,5.5672688484191895,20.8125
karen,40.0,35.0,neumark,1,0.736251175403595,5.312899589538574,21.1875
kayla,86.0,84.0,neumark,1,0.9705401659011841,5.3542609214782715,21.75
keisha,51.36363636363637,48.57142857142857,bertrand,308,1.1738669872283936,5.572335243225098,22.125
kenneth,68.75,56.5,neumark,4,0.752121090888977,5.43759822845459,20.75
kenya,54.571895424836605,53.05555555555556,bertrand,306,0.9746355414390564,5.551960468292236,21.75
kevin,61.0,21.0,neumark,1,0.7706371545791626,5.272956371307373,20.8125
khalid bahdoon,33.148936170212764,40.851063829787236,gorzig,47,1.1390513181686401,5.801824569702148,21.0
kimberely,49.333333333333336,62.0,neumark,3,1.112204670906067,5.498795986175537,21.6875
kimberley,60.0,60.0,neumark,1,0.943561851978302,5.439074516296387,21.375
kimberly,40.0,38.0,neumark,1,0.9753143787384033,5.514751434326172,21.1875
kristen,63.251633986928105,61.87581699346405,bertrand,306,0.9736073017120361,5.51224946975708,21.5
kristen smith,69.78846153846153,65.78846153846153,jacquemet,52,0.9389841556549072,5.685512542724609,21.875
kyle,58.5,58.5,neumark,2,0.8575422763824463,5.512185096740723,21.0
kyler,82.0,33.0,neumark,2,1.1524537801742554,5.67181396484375,21.4375
lakeisha,44.53465346534654,40.31683168316832,flake_leasure,202,1.2741999626159668,5.627687454223633,22.125
lakesha,45.71287128712871,42.12,flake_leasure,202,1.271964430809021,5.660457134246826,21.625
lakisha,49.077922077922075,46.756493506493506,bertrand,308,1.1378072500228882,5.536412715911865,21.8125
lakisha jones,49.88,45.32,jacquemet,50,1.1086362600326538,5.677556991577148,22.25
lamar,46.51,47.45,flake_leasure,200,0.9123126864433289,5.508227348327637,21.3125
lamont,46.45544554455446,48.06930693069307,flake_leasure,202,0.8547497391700745,5.532575607299805,20.9375
larry,50.0,63.5,neumark,2,0.7412594556808472,5.25698184967041,20.5
lashonda,46.12871287128713,42.91089108910891,flake_leasure,202,1.2203723192214966,5.505702018737793,21.375
